CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
5764,,,,,,,,,,,,
5765,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 10:05:55+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65469,0.0,207.01748730907215,UNKNOWN,request for payment number 172103,57113317.0
5765,,,,,,,,,,,,
5765,,,,,,,,,,,,
5765,Request Payment,2018-11-08 11:35:32+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65469,0.0,207.01748730907215,UNKNOWN,request for payment number 172103,57723494.0
5765,,,,,,,,,,,,
5766,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 10:47:01+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0.0,70.34926595062042,UNKNOWN,request for payment number 183544,57115783.0
5766,,,,,,,,,,,,
5766,,,,,,,,,,,,
5766,Request Payment,2018-11-02 12:29:37+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0.0,70.34926595062042,UNKNOWN,request for payment number 183544,57208339.0
5766,,,,,,,,,,,,
5767,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 11:04:13+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65465,0.0,94.61999394409987,UNKNOWN,request for payment number 182393,57116815.0
5767,,,,,,,,,,,,
5767,,,,,,,,,,,,
5767,Request Payment,2018-11-05 17:28:33+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65465,0.0,94.61999394409987,UNKNOWN,request for payment number 182393,57485475.0
5767,,,,,,,,,,,,
5768,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 11:23:29+00:00,STAFF MEMBER,EMPLOYEE,project 147588,UNKNOWN,organizational unit 65465,0.0,19.53982620982448,UNKNOWN,request for payment number 175083,57117971.0
5768,,,,,,,,,,,,
5768,,,,,,,,,,,,
5768,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-06 11:38:28+00:00,STAFF MEMBER,SUPERVISOR,project 147588,UNKNOWN,organizational unit 65465,0.0,19.53982620982448,UNKNOWN,request for payment number 175083,57550870.0
5768,,,,,,,,,,,,
5768,,,,,,,,,,,,
5769,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 12:30:04+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 33323,organizational unit 65461,0.0,42.02456486856308,activity 505,request for payment number 182821,57121966.0
5769,,,,,,,,,,,,
5769,,,,,,,,,,,,
5769,Request Payment,2018-11-07 14:32:43+00:00,SYSTEM,UNDEFINED,project 503,task 33323,organizational unit 65461,0.0,42.02456486856308,activity 505,request for payment number 182821,57647725.0
5769,,,,,,,,,,,,
5770,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 13:38:25+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65475,0.0,16.4895798839027,UNKNOWN,request for payment number 172720,57126067.0
5770,,,,,,,,,,,,
5770,,,,,,,,,,,,
5770,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-08 08:00:29+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65475,0.0,16.4895798839027,UNKNOWN,request for payment number 172720,57710591.0
5770,,,,,,,,,,,,
5770,,,,,,,,,,,,
5771,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 13:53:00+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65469,0.0,607.7393946887073,UNKNOWN,request for payment number 182826,57126942.0
5771,,,,,,,,,,,,
5771,,,,,,,,,,,,
5771,Request Payment,2018-11-08 07:09:28+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65469,0.0,607.7393946887073,UNKNOWN,request for payment number 182826,57707530.0
5771,,,,,,,,,,,,
5772,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 13:55:24+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65458,0.0,13.491742507835555,UNKNOWN,request for payment number 182831,57127086.0
5772,,,,,,,,,,,,
5772,,,,,,,,,,,,
5772,Request Payment,2018-11-22 11:41:10+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65458,0.0,13.491742507835555,UNKNOWN,request for payment number 182831,58933432.0
5772,,,,,,,,,,,,
5773,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 14:00:26+00:00,STAFF MEMBER,EMPLOYEE,project 152786,UNKNOWN,organizational unit 65469,0.0,36.69065934560934,UNKNOWN,request for payment number 172108,57127388.0
5773,,,,,,,,,,,,
5773,,,,,,,,,,,,
5773,Request Payment,2018-11-07 08:44:34+00:00,SYSTEM,UNDEFINED,project 152786,UNKNOWN,organizational unit 65469,0.0,36.69065934560934,UNKNOWN,request for payment number 172108,57626836.0
5773,,,,,,,,,,,,
5774,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 14:13:36+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65469,0.0,50.11100901142973,UNKNOWN,request for payment number 182398,57128178.0
5774,,,,,,,,,,,,
5774,,,,,,,,,,,,
5774,Request Payment,2018-12-06 17:19:30+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65469,0.0,50.11100901142973,UNKNOWN,request for payment number 182398,60163332.0
5774,,,,,,,,,,,,
5775,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 14:15:31+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65488,0.0,29.735710935787672,UNKNOWN,request for payment number 182403,57128293.0
5775,,,,,,,,,,,,
5775,,,,,,,,,,,,
5775,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-08 09:50:46+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65488,0.0,29.735710935787672,UNKNOWN,request for payment number 182403,57717208.0
5775,,,,,,,,,,,,
5775,,,,,,,,,,,,
5776,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 15:11:15+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65456,0.0,21.52786541502035,UNKNOWN,request for payment number 182836,57131637.0
5776,,,,,,,,,,,,
5776,,,,,,,,,,,,
5776,Request Payment,2018-11-14 10:27:36+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,21.52786541502035,UNKNOWN,request for payment number 182836,58237818.0
5776,,,,,,,,,,,,
5777,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 16:23:50+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65465,0.0,23.84782700909744,UNKNOWN,request for payment number 177052,57135992.0
5777,,,,,,,,,,,,
5777,,,,,,,,,,,,
5777,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-09 05:15:20+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65465,0.0,23.84782700909744,UNKNOWN,request for payment number 177052,57787082.0
5777,,,,,,,,,,,,
5777,,,,,,,,,,,,
5778,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 16:36:58+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0.0,54.54658706774134,UNKNOWN,request for payment number 172726,57136780.0
5778,,,,,,,,,,,,
5778,,,,,,,,,,,,
5778,Request Payment,2018-11-08 13:42:05+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,54.54658706774134,UNKNOWN,request for payment number 172726,57731087.0
5778,,,,,,,,,,,,
5779,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 17:53:12+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 15020,organizational unit 65468,0.0,65.71186737844093,activity 505,request for payment number 182841,57141354.0
5779,,,,,,,,,,,,
5779,,,,,,,,,,,,
5779,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-09 05:15:19+00:00,STAFF MEMBER,SUPERVISOR,project 147556,task 15020,organizational unit 65468,0.0,65.71186737844093,activity 505,request for payment number 182841,57787081.0
5779,,,,,,,,,,,,
5779,,,,,,,,,,,,
5780,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 19:16:47+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65462,0.0,196.36875431465756,UNKNOWN,request for payment number 182847,57146369.0
5780,,,,,,,,,,,,
5780,,,,,,,,,,,,
5780,Request Payment,2018-11-08 08:01:33+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65462,0.0,196.36875431465756,UNKNOWN,request for payment number 182847,57710655.0
5780,,,,,,,,,,,,
5781,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 20:26:18+00:00,STAFF MEMBER,EMPLOYEE,project 162939,UNKNOWN,organizational unit 65466,0.0,572.7880658335501,UNKNOWN,request for payment number 182852,57150540.0
5781,,,,,,,,,,,,
5781,,,,,,,,,,,,
5781,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-09 05:15:19+00:00,STAFF MEMBER,SUPERVISOR,project 162939,UNKNOWN,organizational unit 65466,0.0,572.7880658335501,UNKNOWN,request for payment number 182852,57787081.0
5781,,,,,,,,,,,,
5781,,,,,,,,,,,,
5782,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 20:27:07+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65454,0.0,61.69506477225087,UNKNOWN,request for payment number 182858,57150589.0
5782,,,,,,,,,,,,
5782,,,,,,,,,,,,
5782,Request Payment,2018-11-20 08:26:10+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65454,0.0,61.69506477225087,UNKNOWN,request for payment number 182858,58748932.0
5782,,,,,,,,,,,,
5783,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01 22:36:28+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 69671,organizational unit 65458,0.0,14.068601060532906,activity 505,UNKNOWN,57158350.0
5783,,,,,,,,,,,,
5783,,,,,,,,,,,,
5784,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 08:25:12+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65462,0.0,858.017562012407,UNKNOWN,request for payment number 182719,57193674.0
5784,,,,,,,,,,,,
5784,,,,,,,,,,,,
5784,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-08 10:03:10+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65462,0.0,858.017562012407,UNKNOWN,request for payment number 182719,57717952.0
5784,,,,,,,,,,,,
5784,,,,,,,,,,,,
5785,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 09:50:06+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,18.09245333524404,UNKNOWN,request for payment number 177374,57198768.0
5785,,,,,,,,,,,,
5785,,,,,,,,,,,,
5785,Request For Payment SUBMITTED by EMPLOYEE,2018-11-05 10:10:52+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,18.09245333524404,UNKNOWN,request for payment number 177374,57459214.0
5785,,,,,,,,,,,,
5785,,,,,,,,,,,,
5785,Request Payment,2018-11-08 08:42:32+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,18.09245333524404,UNKNOWN,request for payment number 177374,57713114.0
5785,,,,,,,,,,,,
5786,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 09:52:35+00:00,STAFF MEMBER,EMPLOYEE,project 147690,task 172114,organizational unit 65454,0.0,1064.620367768434,UNKNOWN,request for payment number 172113,57198917.0
5786,,,,,,,,,,,,
5786,,,,,,,,,,,,
5786,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-15 11:28:47+00:00,STAFF MEMBER,SUPERVISOR,project 147690,task 172114,organizational unit 65454,0.0,1064.620367768434,UNKNOWN,request for payment number 172113,58327889.0
5786,,,,,,,,,,,,
5786,,,,,,,,,,,,
5787,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 09:59:10+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65469,0.0,27.43660306310686,UNKNOWN,request for payment number 172120,57199312.0
5787,,,,,,,,,,,,
5787,,,,,,,,,,,,
5787,Request Payment,2018-11-14 15:32:22+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65469,0.0,27.43660306310686,UNKNOWN,request for payment number 172120,58256104.0
5787,,,,,,,,,,,,
5788,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 10:04:03+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,59.58245403194603,UNKNOWN,UNKNOWN,57199605.0
5788,,,,,,,,,,,,
5788,,,,,,,,,,,,
5789,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 10:16:57+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65463,0.0,28.35525022706284,UNKNOWN,request for payment number 177382,57200379.0
5789,,,,,,,,,,,,
5789,,,,,,,,,,,,
5789,Request Payment,2018-11-08 07:38:31+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65463,0.0,28.35525022706284,UNKNOWN,request for payment number 177382,57709273.0
5789,,,,,,,,,,,,
5790,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 10:32:06+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65454,0.0,68.77489652443182,UNKNOWN,request for payment number 175093,57201288.0
5790,,,,,,,,,,,,
5790,,,,,,,,,,,,
5790,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-19 22:27:01+00:00,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65454,0.0,68.77489652443182,UNKNOWN,request for payment number 175093,58712983.0
5790,,,,,,,,,,,,
5790,,,,,,,,,,,,
5791,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 10:36:13+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65482,0.0,37.43187332861193,UNKNOWN,request for payment number 183549,57201535.0
5791,,,,,,,,,,,,
5791,,,,,,,,,,,,
5791,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-09 05:15:20+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65482,0.0,37.43187332861193,UNKNOWN,request for payment number 183549,57787082.0
5791,,,,,,,,,,,,
5791,,,,,,,,,,,,
5792,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 11:07:54+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,40.726308876368265,UNKNOWN,UNKNOWN,57203436.0
5792,,,,,,,,,,,,
5792,,,,,,,,,,,,
5793,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 14:15:53+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65474,0.0,280.7361558381902,UNKNOWN,request for payment number 183559,57214715.0
5793,,,,,,,,,,,,
5793,,,,,,,,,,,,
5793,Request Payment,2018-11-05 12:10:26+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65474,0.0,280.7361558381902,UNKNOWN,request for payment number 183559,57466388.0
5793,,,,,,,,,,,,
5794,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 14:19:10+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65469,0.0,87.63513997058944,UNKNOWN,request for payment number 172731,57214912.0
5794,,,,,,,,,,,,
5794,,,,,,,,,,,,
5794,Request Payment,2018-11-08 07:56:55+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65469,0.0,87.63513997058944,UNKNOWN,request for payment number 172731,57710377.0
5794,,,,,,,,,,,,
5795,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 14:24:10+00:00,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65469,0.0,162.54267301601638,UNKNOWN,request for payment number 172736,57215212.0
5795,,,,,,,,,,,,
5795,,,,,,,,,,,,
5795,Request Payment,2018-11-14 09:57:25+00:00,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65469,0.0,162.54267301601638,UNKNOWN,request for payment number 172736,58236007.0
5795,,,,,,,,,,,,
5796,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 14:39:08+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 12326,organizational unit 65454,0.0,18.14560728595613,activity 505,request for payment number 172741,57216110.0
5796,,,,,,,,,,,,
5796,,,,,,,,,,,,
5796,Request Payment,2018-11-20 08:26:11+00:00,SYSTEM,UNDEFINED,project 147556,task 12326,organizational unit 65454,0.0,18.14560728595613,activity 505,request for payment number 172741,58748933.0
5796,,,,,,,,,,,,
5797,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 15:24:12+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65461,0.0,22.39232990105077,UNKNOWN,request for payment number 182725,57218814.0
5797,,,,,,,,,,,,
5797,,,,,,,,,,,,
5797,Request Payment,2018-11-09 09:42:10+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65461,0.0,22.39232990105077,UNKNOWN,request for payment number 182725,57803092.0
5797,,,,,,,,,,,,
5798,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 15:26:30+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65461,0.0,427.3202956117189,UNKNOWN,UNKNOWN,57218952.0
5798,,,,,,,,,,,,
5798,,,,,,,,,,,,
5799,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 15:28:35+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65461,0.0,83.34142083058876,UNKNOWN,request for payment number 182734,57219077.0
5799,,,,,,,,,,,,
5799,,,,,,,,,,,,
5799,Request Payment,2018-11-09 09:22:00+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65461,0.0,83.34142083058876,UNKNOWN,request for payment number 182734,57801882.0
5799,,,,,,,,,,,,
5800,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 16:54:09+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,19.447577854677743,UNKNOWN,UNKNOWN,57224211.0
5800,,,,,,,,,,,,
5800,,,,,,,,,,,,
5801,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 17:15:59+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65454,0.0,120.08162332634716,UNKNOWN,request for payment number 182867,57225521.0
5801,,,,,,,,,,,,
5801,,,,,,,,,,,,
5801,Request Payment,2018-11-15 15:08:45+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65454,0.0,120.08162332634716,UNKNOWN,request for payment number 182867,58341087.0
5801,,,,,,,,,,,,
5802,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 17:57:04+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,775.8493157966636,UNKNOWN,request for payment number 183564,57227986.0
5802,,,,,,,,,,,,
5802,,,,,,,,,,,,
5802,Request Payment,2018-11-09 13:57:22+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,775.8493157966636,UNKNOWN,request for payment number 183564,57818404.0
5802,,,,,,,,,,,,
5803,Request For Payment SUBMITTED by EMPLOYEE,2018-11-02 18:38:22+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65461,0.0,137.30774185457443,UNKNOWN,request for payment number 183569,57230464.0
5803,,,,,,,,,,,,
5803,,,,,,,,,,,,
5803,Request Payment,2018-11-09 09:16:51+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65461,0.0,137.30774185457443,UNKNOWN,request for payment number 183569,57801573.0
5803,,,,,,,,,,,,
5804,Request For Payment SUBMITTED by EMPLOYEE,2018-11-03 11:18:51+00:00,STAFF MEMBER,EMPLOYEE,project 151278,task 6280,organizational unit 65457,0.0,434.4295783838649,activity 505,request for payment number 182739,57290493.0
5804,,,,,,,,,,,,
5804,,,,,,,,,,,,
5804,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-15 08:09:44+00:00,STAFF MEMBER,SUPERVISOR,project 151278,task 6280,organizational unit 65457,0.0,434.4295783838649,activity 505,request for payment number 182739,58315946.0
5804,,,,,,,,,,,,
5804,,,,,,,,,,,,
5805,Request For Payment SAVED by EMPLOYEE,2018-11-03 12:51:03+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0.0,22.013369497591757,UNKNOWN,UNKNOWN,57296025.0
5806,Request For Payment SUBMITTED by EMPLOYEE,2018-11-03 14:34:55+00:00,STAFF MEMBER,EMPLOYEE,project 151278,task 10542,organizational unit 65456,0.0,83.08561474625532,activity 505,request for payment number 183574,57302257.0
5806,,,,,,,,,,,,
5806,,,,,,,,,,,,
5806,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-15 07:48:20+00:00,STAFF MEMBER,SUPERVISOR,project 151278,task 10542,organizational unit 65456,0.0,83.08561474625532,activity 505,request for payment number 183574,58314662.0
5806,,,,,,,,,,,,
5806,,,,,,,,,,,,
5807,Request For Payment SUBMITTED by EMPLOYEE,2018-11-03 14:37:27+00:00,STAFF MEMBER,EMPLOYEE,project 147582,task 10542,organizational unit 65456,0.0,249.25684423876592,activity 505,request for payment number 183580,57302409.0
5807,,,,,,,,,,,,
5807,,,,,,,,,,,,
5807,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-15 07:48:20+00:00,STAFF MEMBER,SUPERVISOR,project 147582,task 10542,organizational unit 65456,0.0,249.25684423876592,activity 505,request for payment number 183580,58314662.0
5807,,,,,,,,,,,,
5807,,,,,,,,,,,,
5808,Request For Payment SUBMITTED by EMPLOYEE,2018-11-03 17:08:43+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65462,0.0,67.48739791239072,UNKNOWN,request for payment number 183891,57311485.0
5808,,,,,,,,,,,,
5808,,,,,,,,,,,,
5808,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-14 05:15:23+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65462,0.0,67.48739791239072,UNKNOWN,request for payment number 183891,58219085.0
5808,,,,,,,,,,,,
5808,,,,,,,,,,,,
5809,Request For Payment SUBMITTED by EMPLOYEE,2018-11-03 17:15:24+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65462,0.0,141.30173937906807,UNKNOWN,request for payment number 183897,57311886.0
5809,,,,,,,,,,,,
5809,,,,,,,,,,,,
5809,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-14 05:15:23+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65462,0.0,141.30173937906807,UNKNOWN,request for payment number 183897,58219085.0
5809,,,,,,,,,,,,
5809,,,,,,,,,,,,
5810,Request For Payment SUBMITTED by EMPLOYEE,2018-11-03 21:10:50+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 28555,organizational unit 65475,0.0,481.9715020292469,activity 505,request for payment number 182872,57326012.0
5810,,,,,,,,,,,,
5810,,,,,,,,,,,,
5810,Request Payment,2018-11-08 14:04:03+00:00,SYSTEM,UNDEFINED,project 147556,task 28555,organizational unit 65475,0.0,481.9715020292469,activity 505,request for payment number 182872,57732405.0
5810,,,,,,,,,,,,
5811,Request For Payment SUBMITTED by EMPLOYEE,2018-11-04 12:25:38+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65456,0.0,331.00037786118594,UNKNOWN,request for payment number 183903,57380900.0
5811,,,,,,,,,,,,
5811,,,,,,,,,,,,
5811,Request Payment,2018-11-15 08:57:30+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,331.00037786118594,UNKNOWN,request for payment number 183903,58318812.0
5811,,,,,,,,,,,,
5812,Request For Payment SUBMITTED by EMPLOYEE,2018-11-04 14:44:26+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65454,0.0,38.42520114664924,UNKNOWN,UNKNOWN,57389228.0
5812,,,,,,,,,,,,
5812,,,,,,,,,,,,
5813,Request For Payment SUBMITTED by EMPLOYEE,2018-11-04 16:31:14+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65463,0.0,729.325865849943,UNKNOWN,request for payment number 172750,57395636.0
5813,,,,,,,,,,,,
5813,,,,,,,,,,,,
5813,Request Payment,2018-11-12 11:45:05+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65463,0.0,729.325865849943,UNKNOWN,request for payment number 172750,58069667.0
5813,,,,,,,,,,,,
5814,Request For Payment SUBMITTED by EMPLOYEE,2018-11-04 17:20:36+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65462,0.0,386.46066638547535,UNKNOWN,request for payment number 172755,57398598.0
5814,,,,,,,,,,,,
5814,,,,,,,,,,,,
5814,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-08 15:23:41+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65462,0.0,386.46066638547535,UNKNOWN,request for payment number 172755,57737183.0
5814,,,,,,,,,,,,
5814,,,,,,,,,,,,
5815,Request For Payment SUBMITTED by EMPLOYEE,2018-11-05 08:45:14+00:00,STAFF MEMBER,EMPLOYEE,project 154071,UNKNOWN,organizational unit 65463,0.0,52.30221395313076,UNKNOWN,request for payment number 173019,57454076.0
5815,,,,,,,,,,,,
5815,,,,,,,,,,,,
5815,Request Payment,2018-11-05 11:55:07+00:00,SYSTEM,UNDEFINED,project 154071,UNKNOWN,organizational unit 65463,0.0,52.30221395313076,UNKNOWN,request for payment number 173019,57465469.0
5815,,,,,,,,,,,,
5816,Request For Payment SUBMITTED by EMPLOYEE,2018-11-05 10:42:24+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65469,0.0,96.25183349251918,UNKNOWN,request for payment number 177387,57461106.0
5816,,,,,,,,,,,,
5816,,,,,,,,,,,,
5816,Request Payment,2018-11-08 10:16:42+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65469,0.0,96.25183349251918,UNKNOWN,request for payment number 177387,57718764.0
5816,,,,,,,,,,,,
5817,Request For Payment SUBMITTED by EMPLOYEE,2018-11-05 11:23:42+00:00,STAFF MEMBER,EMPLOYEE,project 155217,task 36827,organizational unit 65463,0.0,1438.8510453715764,activity 505,request for payment number 173024,57463584.0
5817,,,,,,,,,,,,
5817,,,,,,,,,,,,
5817,Request Payment,2018-11-23 11:30:53+00:00,SYSTEM,UNDEFINED,project 155217,task 36827,organizational unit 65463,0.0,1438.8510453715764,activity 505,request for payment number 173024,59019215.0
5817,,,,,,,,,,,,
5818,Request For Payment SUBMITTED by EMPLOYEE,2018-11-05 11:27:08+00:00,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65473,0.0,238.814792837684,UNKNOWN,request for payment number 173029,57463790.0
5818,,,,,,,,,,,,
5818,,,,,,,,,,,,
