CaseID,Activity,Resource,CompleteTimestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country,CumTimeInterval
705,,,,,,,,,,,,,
705,Accepted-In Progress,Value 349,2012-01-18 20:05:10,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD325,INDIA,189893728.0
705,,,,,,,,,,,,,
705,Accepted-In Progress,Value 349,2012-02-14 17:15:07,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD325,INDIA,192216325.0
705,,,,,,,,,,,,,
706,Accepted-In Progress,Value 151,2011-11-30 12:43:31,Accepted,High,In Progress,Org line A2,A2_1,se,T17 2nd,PROD350,Sweden,185633629.0
706,,,,,,,,,,,,,
706,Accepted-In Progress,Value 151,2011-12-12 20:48:59,Accepted,High,In Progress,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden,186699557.0
706,,,,,,,,,,,,,
706,Completed-Closed,Value 151,2012-01-20 00:18:51,Completed,High,Closed,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden,189995349.0
707,Accepted-In Progress,Value 119,2011-11-30 13:20:53,Accepted,Medium,In Progress,Org line A2,A2_1,cn,N19 2nd,PROD38,Sweden,185635871.0
707,,,,,,,,,,,,,
707,Accepted-In Progress,Value 62,2011-11-30 16:54:41,Accepted,Medium,In Progress,Org line A2,A2_1,cn,N19 2nd,PROD38,Sweden,185648699.0
707,,,,,,,,,,,,,
707,Accepted-In Progress,Value 351,2012-01-05 11:30:36,Accepted,Medium,In Progress,Org line B,A2_1,cn,D1,PROD38,THAILAND,188739654.0
707,,,,,,,,,,,,,
708,Accepted-In Progress,Value 151,2011-11-30 15:54:16,Accepted,Medium,In Progress,Org line A2,A2_1,se,T17 2nd,PROD350,Sweden,185645074.0
708,,,,,,,,,,,,,
708,Accepted-In Progress,Value 151,2011-12-12 22:51:59,Accepted,Medium,In Progress,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden,186706937.0
708,,,,,,,,,,,,,
708,Completed-Closed,Value 151,2012-01-20 00:30:17,Completed,Medium,Closed,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden,189996035.0
709,Accepted-In Progress,Value 352,2011-11-30 17:00:24,Accepted,Medium,In Progress,Org line C,E_6,fr,T8 2nd,PROD637,France,185649042.0
709,,,,,,,,,,,,,
709,Accepted-Assigned,Value 352,2011-11-30 17:01:19,Accepted,Medium,Assigned,Org line C,E_6,fr,T8 2nd,PROD637,France,185649097.0
709,,,,,,,,,,,,,
709,Completed-Closed,Value 353,2012-01-20 21:06:33,Completed,Medium,Closed,Org line A2,A2_4,fr,W6 2nd,PROD637,France,190070211.0
710,Accepted-In Progress,Value 322,2011-11-30 17:24:37,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,185650495.0
710,,,,,,,,,,,,,
710,Accepted-Wait,Value 322,2012-01-16 22:32:11,Accepted,Medium,Wait,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,189729749.0
710,,,,,,,,,,,,,
711,Accepted-In Progress,Value 321,2011-11-30 18:02:03,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD701,INDIA,185652741.0
711,,,,,,,,,,,,,
711,Completed-Closed,Value 321,2012-01-03 20:57:51,Completed,Medium,Closed,Org line C,E_4,us,G88 2nd,PROD701,INDIA,188600889.0
712,Accepted-In Progress,Value 13,2011-12-01 00:12:42,Accepted,Medium,In Progress,Org line A2,A2_3,se,U5 2nd,PROD372,Sweden,185674980.0
712,,,,,,,,,,,,,
712,Completed-Closed,Value 13,2012-02-06 23:21:33,Completed,Medium,Closed,Org line A2,A2_3,se,U5 2nd,PROD372,Sweden,191547111.0
713,Accepted-In Progress,Value 354,2011-11-30 23:31:18,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,185672496.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2011-12-01 16:46:45,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,185734623.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2011-12-01 22:48:20,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,185756318.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2011-12-07 17:31:50,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,186255728.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2011-12-16 17:54:02,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,187034660.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2011-12-21 22:30:32,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,187483250.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2011-12-22 23:46:34,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,187574212.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2012-01-03 21:48:13,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,188603911.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2012-01-04 18:19:43,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,188677801.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 354,2012-01-04 21:07:03,Accepted,Medium,In Progress,Org line A2,A2_2,in,G34 3rd,PROD363,POLAND,188687841.0
713,,,,,,,,,,,,,
713,Queued-Awaiting Assignment,Value 248,2012-01-04 21:23:34,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,in,G115 3rd,PROD363,France,188688832.0
713,,,,,,,,,,,,,
713,Queued-Awaiting Assignment,Value 86,2012-01-04 21:34:55,Queued,Medium,Awaiting Assignment,Org line C,E_10,in,G263 2nd,PROD363,Sweden,188689513.0
713,,,,,,,,,,,,,
713,Accepted-Wait,Value 355,2012-01-04 22:12:21,Accepted,Medium,Wait,Org line C,E_10,in,G263 2nd,PROD363,Sweden,188691759.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 292,2012-03-02 21:53:06,Accepted,Medium,In Progress,Org line C,E_5,in,G92,PROD363,INDIA,193701804.0
713,,,,,,,,,,,,,
713,Queued-Awaiting Assignment,Value 150,2012-03-08 18:31:51,Queued,Medium,Awaiting Assignment,Org line C,E_4,in,G88 2nd,PROD363,USA,194208129.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 303,2012-03-19 18:58:46,Accepted,Medium,In Progress,Org line C,E_5,in,G92,PROD363,INDIA,195160144.0
713,,,,,,,,,,,,,
713,Accepted-In Progress,Value 356,2012-03-28 20:41:29,Accepted,Medium,In Progress,Org line C,E_10,in,G263 2nd,PROD363,Sweden,195943907.0
713,,,,,,,,,,,,,
713,Completed-Closed,Value 355,2012-03-28 21:42:04,Completed,Medium,Closed,Org line C,E_10,in,G263 2nd,PROD363,Sweden,195947542.0
714,Accepted-In Progress,Value 29,2011-12-01 23:52:56,Accepted,High,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,185760194.0
714,,,,,,,,,,,,,
714,Accepted-In Progress,Value 29,2011-12-07 00:05:32,Accepted,High,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,186192950.0
714,,,,,,,,,,,,,
714,Completed-Closed,Value 143,2012-05-17 19:53:45,Completed,High,Closed,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,200261043.0
715,Accepted-In Progress,Value 155,2011-12-01 18:20:57,Accepted,High,In Progress,Org line A2,D_1,pl,V10 3rd,PROD69,POLAND,185740275.0
715,,,,,,,,,,,,,
716,Accepted-In Progress,Value 50,2011-12-01 22:57:56,Accepted,High,In Progress,Org line A2,D_1,pl,W12 2nd,PROD739,POLAND,185756894.0
716,,,,,,,,,,,,,
716,Accepted-In Progress,Value 357,2012-02-17 22:22:03,Accepted,High,In Progress,Org line A2,D_1,pl,W12 2nd,PROD739,POLAND,192493941.0
716,,,,,,,,,,,,,
716,Accepted-In Progress,Value 50,2012-02-24 23:15:47,Accepted,High,In Progress,Org line A2,D_1,pl,W12 2nd,PROD739,POLAND,193101965.0
716,,,,,,,,,,,,,
716,Accepted-In Progress,Value 50,2012-02-24 23:56:03,Accepted,High,In Progress,Org line A2,D_1,pl,W12 2nd,PROD739,POLAND,193104381.0
716,,,,,,,,,,,,,
717,Accepted-In Progress,Value 86,2011-12-02 01:34:34,Accepted,Low,In Progress,Org line C,E_10,fr,G276 2nd,PROD422,Sweden,185766292.0
717,,,,,,,,,,,,,
717,Accepted-In Progress,Value 87,2011-12-02 01:44:11,Accepted,Low,In Progress,Org line C,E_10,fr,G276 2nd,PROD422,Sweden,185766869.0
717,,,,,,,,,,,,,
717,Queued-Awaiting Assignment,Value 248,2011-12-05 22:44:20,Queued,Low,Awaiting Assignment,Org line A2,A2_2,fr,G22 2nd,PROD422,France,186101678.0
717,,,,,,,,,,,,,
717,Completed-Closed,Value 248,2012-01-19 17:11:19,Completed,Low,Closed,Org line A2,A2_2,fr,G22 2nd,PROD422,France,189969697.0
717,,,,,,,,,,,,,
717,Completed-Closed,Value 248,2012-01-19 17:11:34,Completed,Low,Closed,Org line A2,A2_2,fr,G22 2nd,PROD422,France,189969712.0
718,Accepted-In Progress,Value 119,2011-12-02 12:39:11,Accepted,Medium,In Progress,Org line A2,A2_1,cn,N19 2nd,PROD38,Sweden,185806169.0
718,,,,,,,,,,,,,
718,Accepted-In Progress,Value 62,2011-12-02 15:49:59,Accepted,Medium,In Progress,Org line A2,A2_1,cn,N19 2nd,PROD38,Sweden,185817617.0
718,,,,,,,,,,,,,
718,Accepted-In Progress,Value 351,2012-01-05 11:31:59,Accepted,Medium,In Progress,Org line B,A2_1,cn,D1,PROD38,THAILAND,188739737.0
718,,,,,,,,,,,,,
719,Accepted-In Progress,Value 13,2011-12-02 19:04:01,Accepted,Major,In Progress,Org line C,E_1,us,G13 2nd,PROD153,Sweden,185829259.0
719,,,,,,,,,,,,,
719,Accepted-In Progress,Value 13,2011-12-02 21:13:40,Accepted,Major,In Progress,Org line C,C_1,us,G14 3rd,PROD153,Sweden,185837038.0
719,,,,,,,,,,,,,
719,Accepted-In Progress,Value 236,2012-01-02 21:14:01,Accepted,Major,In Progress,Org line C,C_1,us,G14 3rd,PROD153,France,188515459.0
719,,,,,,,,,,,,,
719,Accepted-Assigned,Value 236,2012-01-03 23:47:07,Accepted,Major,Assigned,Org line C,C_1,us,G14 3rd,PROD153,France,188611045.0
719,,,,,,,,,,,,,
719,Completed-Closed,Value 281,2012-02-21 22:15:35,Completed,Major,Closed,Org line C,E_1,us,G13 2nd,PROD153,Sweden,192839153.0
720,Accepted-In Progress,Value 151,2011-12-02 18:46:41,Accepted,Low,In Progress,Org line A2,A2_1,cn,T17 2nd,PROD350,Sweden,185828219.0
720,,,,,,,,,,,,,
720,Accepted-In Progress,Value 151,2011-12-12 22:52:12,Accepted,Low,In Progress,Org line A2,A2_1,cn,J2 2nd,PROD350,Sweden,186706950.0
720,,,,,,,,,,,,,
720,Accepted-In Progress,Value 351,2012-01-06 14:25:12,Accepted,Low,In Progress,Org line B,A2_1,cn,D1,PROD350,THAILAND,188836530.0
720,,,,,,,,,,,,,
721,Accepted-In Progress,Value 43,2011-12-02 20:09:21,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,185833179.0
721,,,,,,,,,,,,,
722,Accepted-In Progress,Value 217,2011-12-02 20:45:33,Accepted,High,In Progress,Org line C,E_5,se,G92,PROD436,INDIA,185835351.0
722,,,,,,,,,,,,,
722,Accepted-In Progress,Value 359,2011-12-06 19:32:54,Accepted,High,In Progress,Org line C,E_5,se,G92,PROD436,INDIA,186176592.0
722,,,,,,,,,,,,,
722,Accepted-In Progress,Value 229,2011-12-06 20:50:12,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD436,Sweden,186181230.0
722,,,,,,,,,,,,,
722,Accepted-In Progress,Value 128,2011-12-06 21:54:20,Accepted,High,In Progress,Org line C,C_6,se,R4 3rd,PROD436,Sweden,186185078.0
722,,,,,,,,,,,,,
722,Queued-Awaiting Assignment,Value 44,2012-01-30 22:13:13,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD436,Sweden,190938211.0
722,,,,,,,,,,,,,
722,Queued-Awaiting Assignment,Value 44,2012-01-30 22:13:51,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD436,Sweden,190938249.0
722,,,,,,,,,,,,,
722,Queued-Awaiting Assignment,Value 44,2012-01-30 22:17:46,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD436,Sweden,190938484.0
722,,,,,,,,,,,,,
722,Accepted-Assigned,Value 128,2012-01-30 22:32:18,Accepted,High,Assigned,Org line C,C_6,se,G273 3rd,PROD436,Sweden,190939356.0
722,,,,,,,,,,,,,
722,Accepted-Wait,Value 361,2012-02-13 22:39:27,Accepted,High,Wait,Org line C,C_6,se,G273 3rd,PROD436,Sweden,192149385.0
722,,,,,,,,,,,,,
723,Queued-Awaiting Assignment,Value 362,2011-12-02 21:20:26,Queued,Medium,Awaiting Assignment,Org line C,E_10,fr,G222 2nd,PROD13,INDIA,185837444.0
723,,,,,,,,,,,,,
723,Queued-Awaiting Assignment,Value 147,2011-12-02 21:57:32,Queued,Medium,Awaiting Assignment,Org line C,C_6,fr,G225 3rd,PROD13,France,185839670.0
723,,,,,,,,,,,,,
723,Accepted-Wait,Value 364,2012-02-20 23:42:32,Accepted,Medium,Wait,Org line C,C_6,fr,G225 3rd,PROD13,Belgium,192757970.0
723,,,,,,,,,,,,,
723,Completed-Closed,Value 364,2012-05-29 21:22:20,Completed,Medium,Closed,Org line C,C_6,fr,G225 3rd,PROD13,Belgium,201303158.0
724,Accepted-Assigned,Value 100,2011-12-02 21:35:34,Accepted,Medium,Assigned,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,185838352.0
724,,,,,,,,,,,,,
724,Completed-Closed,Value 100,2012-03-31 00:12:54,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,196129392.0
725,Accepted-In Progress,Value 62,2011-12-02 22:17:15,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,185840853.0
725,,,,,,,,,,,,,
725,Accepted-In Progress,Value 48,2012-01-17 17:16:19,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,189797197.0
725,,,,,,,,,,,,,
726,Accepted-In Progress,Value 77,2011-12-02 23:29:22,Accepted,Major,In Progress,Org line C,C_6,se,G290 3rd,PROD659,Sweden,185845180.0
726,,,,,,,,,,,,,
726,Completed-Closed,Value 77,2012-02-01 22:43:46,Completed,Major,Closed,Org line C,C_6,se,G290 3rd,PROD659,Sweden,191112844.0
727,Accepted-In Progress,Value 68,2011-12-02 23:37:58,Accepted,High,In Progress,Org line A2,A2_4,se,G118 2nd,PROD591,Sweden,185845696.0
727,,,,,,,,,,,,,
728,Accepted-In Progress,Value 251,2011-12-05 16:02:18,Accepted,Medium,In Progress,Org line A2,A2_3,se,V13 2nd,PROD676,Sweden,186077556.0
728,,,,,,,,,,,,,
728,Accepted-In Progress,Value 251,2011-12-07 22:46:02,Accepted,Medium,In Progress,Org line A2,A2_3,se,V13 2nd,PROD676,Sweden,186274580.0
728,,,,,,,,,,,,,
728,Accepted-In Progress,Value 176,2011-12-08 19:49:24,Accepted,Medium,In Progress,Org line C,E_7,se,G157 2nd,PROD676,INDIA,186350382.0
728,,,,,,,,,,,,,
728,Queued-Awaiting Assignment,Value 39,2011-12-29 16:18:06,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,R6 2nd,PROD676,Sweden,188152104.0
728,,,,,,,,,,,,,
728,Accepted-Wait,Value 39,2011-12-29 20:27:52,Accepted,Medium,Wait,Org line C,E_10,se,R6 2nd,PROD676,Sweden,188167090.0
728,,,,,,,,,,,,,
729,Accepted-In Progress,Value 274,2011-12-05 17:33:37,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA,186083035.0
729,,,,,,,,,,,,,
729,Accepted-In Progress,Value 274,2012-01-05 02:57:37,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA,188708875.0
729,,,,,,,,,,,,,
730,Queued-Awaiting Assignment,Value 68,2011-12-05 21:53:59,Queued,Medium,Awaiting Assignment,Org line C,E_7,be,G153 2nd,PROD807,Sweden,186098657.0
730,,,,,,,,,,,,,
730,Queued-Awaiting Assignment,Value 68,2011-12-09 21:13:16,Queued,Medium,Awaiting Assignment,Org line C,E_7,be,G153 2nd,PROD807,Sweden,186441814.0
730,,,,,,,,,,,,,
730,Accepted-Assigned,Value 68,2011-12-09 21:14:07,Accepted,Medium,Assigned,Org line C,E_7,be,G153 2nd,PROD807,Sweden,186441865.0
730,,,,,,,,,,,,,
730,Queued-Awaiting Assignment,Value 44,2012-01-12 06:44:00,Queued,Medium,Awaiting Assignment,Org line C,C_6,be,G273 3rd,PROD807,Sweden,189327258.0
730,,,,,,,,,,,,,
730,Queued-Awaiting Assignment,Value 365,2012-01-12 16:31:25,Queued,Medium,Awaiting Assignment,Org line C,C_6,be,G287 3rd,PROD807,Belgium,189362503.0
730,,,,,,,,,,,,,
730,Completed-Closed,Value 366,2012-01-12 18:55:32,Completed,Medium,Closed,Org line C,C_6,be,G287 3rd,PROD807,Sweden,189371150.0
731,Accepted-In Progress,Value 169,2011-12-05 18:59:00,Accepted,Major,In Progress,Org line C,E_8,in,G181 2nd,PROD476,France,186088158.0
731,,,,,,,,,,,,,
732,Accepted-In Progress,Value 129,2011-12-05 21:01:36,Accepted,High,In Progress,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden,186095514.0
732,,,,,,,,,,,,,
732,Accepted-In Progress,Value 291,2011-12-06 16:28:52,Accepted,High,In Progress,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden,186165550.0
732,,,,,,,,,,,,,
732,Accepted-In Progress,Value 60,2011-12-06 22:35:14,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD231,Sweden,186187532.0
732,,,,,,,,,,,,,
732,Accepted-Assigned,Value 60,2012-02-02 04:49:44,Accepted,High,Assigned,Org line G4,,se,S30 2nd,PROD231,Sweden,191134802.0
732,,,,,,,,,,,,,
732,Completed-Closed,Value 88,2012-02-02 04:51:19,Completed,High,Closed,Org line G4,,se,S30 2nd,PROD231,Sweden,191134897.0
733,Accepted-In Progress,Value 237,2011-12-05 20:35:14,Accepted,Low,In Progress,Org line C,C_6,se,G144 3rd,PROD667,Sweden,186093932.0
733,,,,,,,,,,,,,
733,Queued-Awaiting Assignment,Value 113,2011-12-06 16:23:22,Queued,Low,Awaiting Assignment,Org line C,C_6,se,G141 3rd,PROD667,Sweden,186165220.0
733,,,,,,,,,,,,,
733,Queued-Awaiting Assignment,Value 237,2011-12-09 20:59:13,Queued,Low,Awaiting Assignment,Org line C,C_6,se,G144 3rd,PROD667,Sweden,186440971.0
733,,,,,,,,,,,,,
733,Completed-Closed,Value 237,2012-03-22 16:54:05,Completed,Low,Closed,Org line C,C_6,se,G144 3rd,PROD667,Sweden,195411863.0
734,Accepted-In Progress,Value 367,2011-12-05 21:57:43,Accepted,Medium,In Progress,Org line C,C_1,us,G14 3rd,PROD398,Sweden,186098881.0
734,,,,,,,,,,,,,
734,Completed-Closed,Value 367,2012-02-07 19:34:28,Completed,Medium,Closed,Org line C,C_1,us,G14 3rd,PROD398,Sweden,191619886.0
735,Accepted-In Progress,Value 368,2011-12-05 23:55:59,Accepted,Low,In Progress,Org line C,V3_2,se,G371,PROD262,Sweden,186105977.0
735,,,,,,,,,,,,,
735,Completed-Closed,Value 368,2012-01-19 18:12:47,Completed,Low,Closed,Org line C,V3_2,se,G371,PROD262,Sweden,189973385.0
736,Accepted-In Progress,Value 211,2011-12-06 15:51:12,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,186163290.0
736,,,,,,,,,,,,,
737,Accepted-In Progress,Value 369,2011-12-06 18:02:09,Accepted,Medium,In Progress,Org line A2,A2_2,in,G38 2nd,PROD215,Sweden,186171147.0
737,,,,,,,,,,,,,
738,Accepted-In Progress,Value 8,2011-12-07 16:17:12,Accepted,Medium,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,186251250.0
738,,,,,,,,,,,,,
739,Accepted-In Progress,Value 151,2011-12-07 13:38:29,Accepted,High,In Progress,Org line A2,A2_1,se,T17 2nd,PROD350,Sweden,186241727.0
739,,,,,,,,,,,,,
739,Accepted-In Progress,Value 151,2011-12-12 22:51:36,Accepted,High,In Progress,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden,186706914.0
739,,,,,,,,,,,,,
739,Accepted-In Progress,Value 151,2012-01-19 23:53:52,Accepted,High,In Progress,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden,189993850.0
739,,,,,,,,,,,,,
740,Accepted-In Progress,Value 229,2011-12-07 17:12:52,Accepted,Medium,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden,186254590.0
740,,,,,,,,,,,,,
740,Accepted-In Progress,Value 370,2011-12-08 16:18:53,Accepted,Medium,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden,186337751.0
740,,,,,,,,,,,,,
740,Accepted-In Progress,Value 44,2011-12-14 20:58:14,Accepted,Medium,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden,186872912.0
740,,,,,,,,,,,,,
740,Completed-Closed,Value 371,2012-02-06 16:50:18,Completed,Medium,Closed,Org line C,C_6,se,G273 3rd,PROD802,France,191523636.0
741,Accepted-In Progress,Value 63,2011-12-08 16:19:35,Accepted,Low,In Progress,Org line C,E_9,se,N12 2nd,PROD277,Sweden,186337793.0
741,,,,,,,,,,,,,
742,Accepted-In Progress,Value 372,2011-12-07 20:07:47,Accepted,Medium,In Progress,Org line A2,A2_4,in,G31 3rd,PROD194,INDIA,186265085.0
742,,,,,,,,,,,,,
742,Accepted-In Progress,Value 372,2012-01-11 14:56:47,Accepted,Medium,In Progress,Org line A2,A2_4,in,G31 3rd,PROD194,INDIA,189270425.0
742,,,,,,,,,,,,,
743,Accepted-In Progress,Value 298,2011-12-07 22:57:08,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden,186275246.0
743,,,,,,,,,,,,,
744,Accepted-In Progress,Value 209,2011-12-07 23:52:47,Accepted,Medium,In Progress,Org line C,C_1,be,G56 3rd,PROD816,Sweden,186278585.0
744,,,,,,,,,,,,,
745,Accepted-In Progress,Value 166,2011-12-08 08:59:32,Accepted,Major,In Progress,Org line C,E_1,se,G294 2nd,PROD834,Sweden,186311390.0
745,,,,,,,,,,,,,
746,Accepted-In Progress,Value 29,2011-12-08 19:10:07,Accepted,High,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,186348025.0
746,,,,,,,,,,,,,
746,Accepted-In Progress,Value 29,2011-12-13 20:56:25,Accepted,High,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,186786403.0
746,,,,,,,,,,,,,
746,Completed-Closed,Value 143,2012-05-17 19:51:47,Completed,High,Closed,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,200260925.0
747,Accepted-In Progress,Value 43,2011-12-08 21:23:24,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,186356022.0
747,,,,,,,,,,,,,
748,Accepted-In Progress,Value 43,2011-12-08 20:59:55,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,186354613.0
748,,,,,,,,,,,,,
749,Accepted-In Progress,Value 25,2011-12-08 22:03:03,Accepted,High,In Progress,Org line A2,A2_2,pl,M15 2nd,PROD786,POLAND,186358401.0
749,,,,,,,,,,,,,
749,Queued-Awaiting Assignment,Value 25,2011-12-08 22:44:37,Queued,High,Awaiting Assignment,Org line A2,A2_2,pl,M15 2nd,PROD786,POLAND,186360895.0
749,,,,,,,,,,,,,
749,Accepted-Wait,Value 197,2012-02-17 16:48:03,Accepted,High,Wait,Org line A2,A2_2,pl,M15 2nd,PROD786,China,192473901.0
749,,,,,,,,,,,,,
750,Accepted-In Progress,Value 373,2011-12-09 16:18:16,Accepted,Medium,In Progress,Org line D,D_2,in,G121 2nd,PROD597,Sweden,186424114.0
750,,,,,,,,,,,,,
750,Accepted-In Progress,Value 373,2011-12-12 19:34:36,Accepted,Medium,In Progress,Org line D,D_2,in,G121 2nd,PROD597,Sweden,186695094.0
750,,,,,,,,,,,,,
750,Completed-Closed,Value 373,2011-12-21 20:01:07,Completed,Medium,Closed,Org line D,D_2,in,G121 2nd,PROD597,Sweden,187474285.0
750,,,,,,,,,,,,,
750,Completed-Closed,Value 373,2012-01-06 19:09:47,Completed,Medium,Closed,Org line C,E_8,in,G119 2nd,PROD597,Sweden,188853605.0
750,,,,,,,,,,,,,
750,Completed-Closed,Value 373,2012-02-17 18:12:40,Completed,Medium,Closed,Org line C,E_8,in,G119 2nd,PROD597,Sweden,192478978.0
751,Accepted-In Progress,Value 76,2011-12-09 16:13:39,Accepted,Medium,In Progress,Org line C,C_6,se,G290 3rd,PROD154,Sweden,186423837.0
751,,,,,,,,,,,,,
752,Accepted-In Progress,Value 298,2011-12-09 18:00:42,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden,186430260.0
752,,,,,,,,,,,,,
753,Accepted-In Progress,Value 77,2011-12-09 19:38:35,Accepted,Medium,In Progress,Org line C,E_1,br,G55 2nd,PROD745,Belgium,186436133.0
753,,,,,,,,,,,,,
753,Queued-Awaiting Assignment,Value 77,2011-12-09 20:44:12,Queued,Medium,Awaiting Assignment,Org line C,C_1,br,G56 3rd,PROD745,Belgium,186440070.0
753,,,,,,,,,,,,,
753,Accepted-Assigned,Value 374,2011-12-13 18:10:00,Accepted,Medium,Assigned,Org line C,C_1,br,G56 3rd,PROD745,Sweden,186776418.0
753,,,,,,,,,,,,,
753,Accepted-In Progress,Value 212,2012-04-21 00:34:45,Accepted,Medium,In Progress,Org line B,E_6,br,S4 2nd,PROD745,Brazil,197945103.0
753,,,,,,,,,,,,,
754,Accepted-In Progress,Value 375,2011-12-10 14:25:41,Accepted,Major,In Progress,Org line C,E_6,se,G355 2nd,PROD151,Sweden,186503759.0
754,,,,,,,,,,,,,
755,Accepted-In Progress,Value 69,2011-12-12 20:50:27,Accepted,Low,In Progress,Org line B,E_10,in,G230 2nd,PROD336,INDIA,186699645.0
755,,,,,,,,,,,,,
755,Accepted-In Progress,Value 69,2011-12-12 20:53:19,Accepted,Low,In Progress,Org line B,E_10,in,G230 2nd,PROD336,INDIA,186699817.0
755,,,,,,,,,,,,,
755,Accepted-In Progress,Value 70,2011-12-13 00:29:16,Accepted,Low,In Progress,Org line B,E_10,in,G230 2nd,PROD336,INDIA,186712774.0
755,,,,,,,,,,,,,
755,Accepted-In Progress,Value 213,2011-12-13 01:41:11,Accepted,Low,In Progress,Org line C,E_10,in,G249 3rd,PROD336,POLAND,186717089.0
755,,,,,,,,,,,,,
755,Accepted-Assigned,Value 376,2011-12-27 20:52:13,Accepted,Low,Assigned,Org line C,E_10,in,G249 3rd,PROD336,POLAND,187995751.0
755,,,,,,,,,,,,,
755,Accepted-In Progress,Value 317,2012-02-21 16:07:04,Accepted,Low,In Progress,Org line C,E_10,in,G231 2nd,PROD336,INDIA,192817042.0
755,,,,,,,,,,,,,
755,Accepted-Wait,Value 378,2012-02-21 20:07:56,Accepted,Low,Wait,Org line C,E_10,in,G231 2nd,PROD336,INDIA,192831494.0
