CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
3332,Request Payment,17.608903596691167,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65465,0,26.162798134003427,UNKNOWN,request for payment number 167700
3332,Payment Handled,17.617380269589273,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65465,0,26.162798134003427,UNKNOWN,request for payment number 167700
3333,Request For Payment SUBMITTED by EMPLOYEE,17.588380892373767,STAFF MEMBER,EMPLOYEE,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Request For Payment REJECTED by ADMINISTRATION,17.588381053275693,STAFF MEMBER,ADMINISTRATION,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Request For Payment REJECTED by EMPLOYEE,17.593430761830614,STAFF MEMBER,EMPLOYEE,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Request For Payment SUBMITTED by EMPLOYEE,17.684960014963504,STAFF MEMBER,EMPLOYEE,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Request For Payment APPROVED by ADMINISTRATION,17.684960119312777,STAFF MEMBER,ADMINISTRATION,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Request For Payment APPROVED by BUDGET OWNER,17.687692816457915,STAFF MEMBER,BUDGET OWNER,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Request For Payment FINAL_APPROVED by SUPERVISOR,17.699724305605056,STAFF MEMBER,SUPERVISOR,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Request Payment,17.712443031914404,SYSTEM,UNDEFINED,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3333,Payment Handled,17.719969608677378,SYSTEM,UNDEFINED,project 503,task 9105,organizational unit 65462,0,30.24447621231496,activity 505,request for payment number 167706
3334,Request For Payment SUBMITTED by EMPLOYEE,17.589304709236735,STAFF MEMBER,EMPLOYEE,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Request For Payment REJECTED by ADMINISTRATION,17.589305053708166,STAFF MEMBER,ADMINISTRATION,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Request For Payment REJECTED by EMPLOYEE,17.593435175770896,STAFF MEMBER,EMPLOYEE,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Request For Payment SUBMITTED by EMPLOYEE,17.593503486445538,STAFF MEMBER,EMPLOYEE,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Request For Payment APPROVED by ADMINISTRATION,17.59350442405541,STAFF MEMBER,ADMINISTRATION,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Request For Payment APPROVED by BUDGET OWNER,17.595231563326514,STAFF MEMBER,BUDGET OWNER,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Request For Payment FINAL_APPROVED by SUPERVISOR,17.60863930055174,STAFF MEMBER,SUPERVISOR,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Request Payment,17.609110705593498,SYSTEM,UNDEFINED,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3334,Payment Handled,17.617380269589273,SYSTEM,UNDEFINED,project 147620,task 170657,organizational unit 65461,0,174.9755307082364,activity 505,request for payment number 170656
3335,Request For Payment SUBMITTED by EMPLOYEE,17.589406024651687,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0,73.34689918500186,UNKNOWN,request for payment number 170666
3335,Request For Payment APPROVED by ADMINISTRATION,17.58940664463736,STAFF MEMBER,ADMINISTRATION,project 147531,UNKNOWN,organizational unit 65463,0,73.34689918500186,UNKNOWN,request for payment number 170666
3335,Request For Payment FINAL_APPROVED by SUPERVISOR,17.589447379149973,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0,73.34689918500186,UNKNOWN,request for payment number 170666
3335,Request Payment,17.58947810115145,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,73.34689918500186,UNKNOWN,request for payment number 170666
3335,Payment Handled,17.595930276491117,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,73.34689918500186,UNKNOWN,request for payment number 170666
3336,Request For Payment SUBMITTED by EMPLOYEE,17.58942085827753,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Request For Payment APPROVED by ADMINISTRATION,17.589420996050116,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Request For Payment REJECTED by SUPERVISOR,17.589572075226407,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Request For Payment REJECTED by EMPLOYEE,17.59382505794149,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Request For Payment SUBMITTED by EMPLOYEE,17.595666179822306,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Request For Payment APPROVED by ADMINISTRATION,17.59566627109886,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Request For Payment FINAL_APPROVED by SUPERVISOR,17.597500205504343,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Request Payment,17.60541474178619,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3336,Payment Handled,17.609633870931898,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0,70.35913401028026,UNKNOWN,request for payment number 167715
3337,Request For Payment SUBMITTED by EMPLOYEE,17.58942942310371,STAFF MEMBER,EMPLOYEE,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3337,Request For Payment REJECTED by ADMINISTRATION,17.58943167336759,STAFF MEMBER,ADMINISTRATION,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3337,Request For Payment REJECTED by EMPLOYEE,17.593439269511563,STAFF MEMBER,EMPLOYEE,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3337,Request For Payment SUBMITTED by EMPLOYEE,17.59346323699775,STAFF MEMBER,EMPLOYEE,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3337,Request For Payment APPROVED by ADMINISTRATION,17.59346337421453,STAFF MEMBER,ADMINISTRATION,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3337,Request For Payment FINAL_APPROVED by SUPERVISOR,17.595232590633675,STAFF MEMBER,SUPERVISOR,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3337,Request Payment,17.59592500664782,SYSTEM,UNDEFINED,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3337,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 155098,task 153128,organizational unit 65462,0,99.15733665564017,activity 505,request for payment number 170094
3338,Request For Payment SUBMITTED by EMPLOYEE,17.58943557687455,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65468,0,72.95707421651058,UNKNOWN,request for payment number 170102
3338,Request For Payment APPROVED by ADMINISTRATION,17.58945137444122,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65468,0,72.95707421651058,UNKNOWN,request for payment number 170102
3338,Request For Payment APPROVED by BUDGET OWNER,17.58957320019849,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65468,0,72.95707421651058,UNKNOWN,request for payment number 170102
3338,Request For Payment FINAL_APPROVED by SUPERVISOR,17.602784294780612,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65468,0,72.95707421651058,UNKNOWN,request for payment number 170102
3338,Request Payment,17.60507456494181,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0,72.95707421651058,UNKNOWN,request for payment number 170102
3338,Payment Handled,17.609633870931898,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0,72.95707421651058,UNKNOWN,request for payment number 170102
3339,Request For Payment SUBMITTED by EMPLOYEE,17.58946097225957,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65484,0,571.2935439311474,UNKNOWN,request for payment number 163976
3339,Request For Payment APPROVED by ADMINISTRATION,17.58946161517234,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65484,0,571.2935439311474,UNKNOWN,request for payment number 163976
3339,Request For Payment FINAL_APPROVED by SUPERVISOR,17.593442082519182,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65484,0,571.2935439311474,UNKNOWN,request for payment number 163976
3339,Request Payment,17.5950994199983,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65484,0,571.2935439311474,UNKNOWN,request for payment number 163976
3339,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65484,0,571.2935439311474,UNKNOWN,request for payment number 163976
3340,Request For Payment SUBMITTED by EMPLOYEE,17.589489581477764,STAFF MEMBER,EMPLOYEE,project 149268,UNKNOWN,organizational unit 65469,0,272.2590912447733,UNKNOWN,request for payment number 163981
3340,Request For Payment APPROVED by ADMINISTRATION,17.589490591740173,STAFF MEMBER,ADMINISTRATION,project 149268,UNKNOWN,organizational unit 65469,0,272.2590912447733,UNKNOWN,request for payment number 163981
3340,Request For Payment FINAL_APPROVED by SUPERVISOR,17.58959680136179,STAFF MEMBER,SUPERVISOR,project 149268,UNKNOWN,organizational unit 65469,0,272.2590912447733,UNKNOWN,request for payment number 163981
3340,Request Payment,17.595645254452,SYSTEM,UNDEFINED,project 149268,UNKNOWN,organizational unit 65469,0,272.2590912447733,UNKNOWN,request for payment number 163981
3340,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 149268,UNKNOWN,organizational unit 65469,0,272.2590912447733,UNKNOWN,request for payment number 163981
3341,Request For Payment SUBMITTED by EMPLOYEE,17.589499293730913,STAFF MEMBER,EMPLOYEE,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3341,Request For Payment REJECTED by ADMINISTRATION,17.58950018918213,STAFF MEMBER,ADMINISTRATION,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3341,Request For Payment REJECTED by EMPLOYEE,17.591456097987948,STAFF MEMBER,EMPLOYEE,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3341,Request For Payment SUBMITTED by EMPLOYEE,17.591899573286806,STAFF MEMBER,EMPLOYEE,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3341,Request For Payment APPROVED by ADMINISTRATION,17.59189975652881,STAFF MEMBER,ADMINISTRATION,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3341,Request For Payment FINAL_APPROVED by SUPERVISOR,17.593444689689907,STAFF MEMBER,SUPERVISOR,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3341,Request Payment,17.595267883700938,SYSTEM,UNDEFINED,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3341,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 151278,task 28724,organizational unit 65458,0,926.0665767220128,activity 505,request for payment number 170108
3342,Request For Payment SUBMITTED by EMPLOYEE,17.589507054281466,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65456,0,27.31742482148625,UNKNOWN,UNKNOWN
3342,Request For Payment REJECTED by ADMINISTRATION,17.589507766044925,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65456,0,27.31742482148625,UNKNOWN,UNKNOWN
3342,Request For Payment REJECTED by EMPLOYEE,17.589623983334377,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65456,0,27.31742482148625,UNKNOWN,UNKNOWN
3343,Request For Payment SUBMITTED by EMPLOYEE,17.589509212530384,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,90.92320638645369,UNKNOWN,request for payment number 165659
3343,Request For Payment APPROVED by ADMINISTRATION,17.589510062052618,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65458,0,90.92320638645369,UNKNOWN,request for payment number 165659
3343,Request For Payment FINAL_APPROVED by SUPERVISOR,17.591444938119565,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,90.92320638645369,UNKNOWN,request for payment number 165659
3343,Request Payment,17.591619540271136,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,90.92320638645369,UNKNOWN,request for payment number 165659
3343,Payment Handled,17.595930276491117,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,90.92320638645369,UNKNOWN,request for payment number 165659
3344,Request For Payment SUBMITTED by EMPLOYEE,17.589522529282373,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0,131.911915661109,UNKNOWN,request for payment number 165032
3344,Request For Payment APPROVED by ADMINISTRATION,17.589522988477555,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0,131.911915661109,UNKNOWN,request for payment number 165032
3344,Request For Payment FINAL_APPROVED by SUPERVISOR,17.595234051690927,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65461,0,131.911915661109,UNKNOWN,request for payment number 165032
3344,Request Payment,17.60511468882039,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0,131.911915661109,UNKNOWN,request for payment number 165032
3344,Payment Handled,17.609633870931898,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0,131.911915661109,UNKNOWN,request for payment number 165032
3345,Request For Payment SUBMITTED by EMPLOYEE,17.58953205753918,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65461,0,377.385857696501,UNKNOWN,request for payment number 165037
3345,Request For Payment APPROVED by ADMINISTRATION,17.589532195296446,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65461,0,377.385857696501,UNKNOWN,request for payment number 165037
3345,Request For Payment FINAL_APPROVED by SUPERVISOR,17.59523475938977,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65461,0,377.385857696501,UNKNOWN,request for payment number 165037
3345,Request Payment,17.603637181757396,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65461,0,377.385857696501,UNKNOWN,request for payment number 165037
3345,Payment Handled,17.609633870931898,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65461,0,377.385857696501,UNKNOWN,request for payment number 165037
3346,Request For Payment SUBMITTED by EMPLOYEE,17.589532195296446,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65465,0,176.56556186159736,UNKNOWN,request for payment number 165042
3346,Request For Payment APPROVED by ADMINISTRATION,17.58953251672999,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65465,0,176.56556186159736,UNKNOWN,request for payment number 165042
3346,Request For Payment FINAL_APPROVED by SUPERVISOR,17.591756015763693,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65465,0,176.56556186159736,UNKNOWN,request for payment number 165042
3346,Request Payment,17.59521275200437,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65465,0,176.56556186159736,UNKNOWN,request for payment number 165042
3346,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65465,0,176.56556186159736,UNKNOWN,request for payment number 165042
3347,Request For Payment SUBMITTED by EMPLOYEE,17.58953724638302,STAFF MEMBER,EMPLOYEE,project 148216,UNKNOWN,organizational unit 65463,0,128.0424860527729,UNKNOWN,request for payment number 165047
3347,Request For Payment APPROVED by ADMINISTRATION,17.589538417313083,STAFF MEMBER,ADMINISTRATION,project 148216,UNKNOWN,organizational unit 65463,0,128.0424860527729,UNKNOWN,request for payment number 165047
3347,Request For Payment FINAL_APPROVED by SUPERVISOR,17.589724440024437,STAFF MEMBER,SUPERVISOR,project 148216,UNKNOWN,organizational unit 65463,0,128.0424860527729,UNKNOWN,request for payment number 165047
3347,Request Payment,17.591769783702205,SYSTEM,UNDEFINED,project 148216,UNKNOWN,organizational unit 65463,0,128.0424860527729,UNKNOWN,request for payment number 165047
3347,Payment Handled,17.595930276491117,SYSTEM,UNDEFINED,project 148216,UNKNOWN,organizational unit 65463,0,128.0424860527729,UNKNOWN,request for payment number 165047
3348,Request For Payment SUBMITTED by EMPLOYEE,17.5895449836798,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,100.0122281849565,UNKNOWN,request for payment number 169457
3348,Request For Payment APPROVED by ADMINISTRATION,17.58954532806847,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65463,0,100.0122281849565,UNKNOWN,request for payment number 169457
3348,Request For Payment FINAL_APPROVED by SUPERVISOR,17.589720881973115,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,100.0122281849565,UNKNOWN,request for payment number 169457
3348,Request Payment,17.590163888262808,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,100.0122281849565,UNKNOWN,request for payment number 169457
3348,Payment Handled,17.595930276491117,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,100.0122281849565,UNKNOWN,request for payment number 169457
3349,Request For Payment SUBMITTED by EMPLOYEE,17.589549988783514,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0,11.737227888170848,UNKNOWN,UNKNOWN
3349,Request For Payment REJECTED by ADMINISTRATION,17.589550792352878,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65463,0,11.737227888170848,UNKNOWN,UNKNOWN
3349,Request For Payment REJECTED by EMPLOYEE,17.589712250776657,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0,11.737227888170848,UNKNOWN,UNKNOWN
3350,Request For Payment SUBMITTED by EMPLOYEE,17.589553111220848,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65456,0,57.965274972041634,UNKNOWN,request for payment number 169751
3350,Request For Payment APPROVED by ADMINISTRATION,17.589554052541956,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65456,0,57.965274972041634,UNKNOWN,request for payment number 169751
3350,Request For Payment FINAL_APPROVED by SUPERVISOR,17.58961787663799,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65456,0,57.965274972041634,UNKNOWN,request for payment number 169751
3350,Request Payment,17.605142446820718,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65456,0,57.965274972041634,UNKNOWN,request for payment number 169751
3350,Payment Handled,17.609633870931898,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65456,0,57.965274972041634,UNKNOWN,request for payment number 169751
3351,Request For Payment SUBMITTED by EMPLOYEE,17.589622376312626,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65465,0,46.4043642848122,UNKNOWN,request for payment number 161329
3351,Request For Payment APPROVED by ADMINISTRATION,17.58963217910512,STAFF MEMBER,ADMINISTRATION,project 147531,UNKNOWN,organizational unit 65465,0,46.4043642848122,UNKNOWN,request for payment number 161329
3351,Request For Payment APPROVED by BUDGET OWNER,17.591752121304097,STAFF MEMBER,BUDGET OWNER,project 147531,UNKNOWN,organizational unit 65465,0,46.4043642848122,UNKNOWN,request for payment number 161329
3351,Request For Payment FINAL_APPROVED by SUPERVISOR,17.595331503955745,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65465,0,46.4043642848122,UNKNOWN,request for payment number 161329
3351,Request Payment,17.605004598609373,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65465,0,46.4043642848122,UNKNOWN,request for payment number 161329
3351,Payment Handled,17.609633870931898,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65465,0,46.4043642848122,UNKNOWN,request for payment number 161329
3352,Request For Payment SUBMITTED by EMPLOYEE,17.589629837463193,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65462,0,57.48724217120839,UNKNOWN,request for payment number 161335
3352,Request For Payment APPROVED by ADMINISTRATION,17.58963169700282,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65462,0,57.48724217120839,UNKNOWN,request for payment number 161335
3352,Request For Payment FINAL_APPROVED by SUPERVISOR,17.591851585630824,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65462,0,57.48724217120839,UNKNOWN,request for payment number 161335
3352,Request Payment,17.59513795980098,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65462,0,57.48724217120839,UNKNOWN,request for payment number 161335
3352,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65462,0,57.48724217120839,UNKNOWN,request for payment number 161335
3353,Request For Payment SUBMITTED by EMPLOYEE,17.58964501212382,STAFF MEMBER,EMPLOYEE,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Request For Payment REJECTED by ADMINISTRATION,17.589654516256925,STAFF MEMBER,ADMINISTRATION,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Request For Payment REJECTED by EMPLOYEE,17.591750265703308,STAFF MEMBER,EMPLOYEE,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Request For Payment SUBMITTED by EMPLOYEE,17.597266027160472,STAFF MEMBER,EMPLOYEE,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Request For Payment APPROVED by ADMINISTRATION,17.597266346117692,STAFF MEMBER,ADMINISTRATION,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Request For Payment APPROVED by BUDGET OWNER,17.61914038719802,STAFF MEMBER,BUDGET OWNER,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Request For Payment FINAL_APPROVED by SUPERVISOR,17.62149708599059,STAFF MEMBER,SUPERVISOR,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Request Payment,17.622353520337324,SYSTEM,UNDEFINED,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3353,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 503,task 153543,organizational unit 65465,0,176.98408703974886,activity 505,request for payment number 168204
3354,Request For Payment SUBMITTED by EMPLOYEE,17.589720652420983,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65469,0,30.03594801828032,UNKNOWN,request for payment number 167954
3354,Request For Payment APPROVED by ADMINISTRATION,17.58972127221162,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65469,0,30.03594801828032,UNKNOWN,request for payment number 167954
3354,Request For Payment FINAL_APPROVED by SUPERVISOR,17.589760892104888,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65469,0,30.03594801828032,UNKNOWN,request for payment number 167954
3354,Request Payment,17.591414001488303,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65469,0,30.03594801828032,UNKNOWN,request for payment number 167954
3354,Payment Handled,17.595930276491117,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65469,0,30.03594801828032,UNKNOWN,request for payment number 167954
3355,Request For Payment SUBMITTED by EMPLOYEE,17.58972666666947,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,1031.3764438261355,UNKNOWN,request for payment number 170116
3355,Request For Payment APPROVED by ADMINISTRATION,17.589726850310075,STAFF MEMBER,ADMINISTRATION,project 147582,UNKNOWN,organizational unit 65458,0,1031.3764438261355,UNKNOWN,request for payment number 170116
3355,Request For Payment APPROVED by BUDGET OWNER,17.59142946992357,STAFF MEMBER,BUDGET OWNER,project 147582,UNKNOWN,organizational unit 65458,0,1031.3764438261355,UNKNOWN,request for payment number 170116
3355,Request For Payment FINAL_APPROVED by SUPERVISOR,17.592038323681916,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,1031.3764438261355,UNKNOWN,request for payment number 170116
3355,Request Payment,17.59525311372668,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,1031.3764438261355,UNKNOWN,request for payment number 170116
3355,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,1031.3764438261355,UNKNOWN,request for payment number 170116
3356,Request For Payment SUBMITTED by EMPLOYEE,17.589770211504113,STAFF MEMBER,EMPLOYEE,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Request For Payment APPROVED by ADMINISTRATION,17.589770647631507,STAFF MEMBER,ADMINISTRATION,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Request For Payment REJECTED by SUPERVISOR,17.589782996844008,STAFF MEMBER,SUPERVISOR,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Request For Payment REJECTED by EMPLOYEE,17.593779608859975,STAFF MEMBER,EMPLOYEE,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Request For Payment SUBMITTED by EMPLOYEE,17.59529566527164,STAFF MEMBER,EMPLOYEE,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Request For Payment APPROVED by ADMINISTRATION,17.59529589354758,STAFF MEMBER,ADMINISTRATION,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Request For Payment FINAL_APPROVED by SUPERVISOR,17.595352823939393,STAFF MEMBER,SUPERVISOR,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Request Payment,17.595367090269892,SYSTEM,UNDEFINED,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
3356,Payment Handled,17.60378359343892,SYSTEM,UNDEFINED,project 147860,UNKNOWN,organizational unit 65454,0,373.6466028547533,UNKNOWN,request for payment number 170671
