CaseID,Activity,CompleteTimestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource,CumTimeInterval
12059,,,,,,
12059,Letter,2019-02-19 00:00:00,0.0,AB41,J,35634013.0
12059,NoteWorkshop,2019-02-19 14:26:58,0.0,AB41,J,35686031.0
12059,,,,,,
12059,Completed,2019-02-25 10:30:11,0.0,AB41,J,36190224.0
12060,,,,,,
12060,,,,,,
12060,,,,,,
12060,,,,,,
12060,NoteWorkshop,2019-02-09 14:27:03,1.0,AB8,E,34822036.0
12060,Completed,2019-02-09 14:27:30,1.0,AB8,E,34822063.0
12061,,,,,,
12061,DeviceReceived,2019-02-06 08:33:57,0.0,AB21,L,34541650.0
12061,Transmission,2019-02-22 08:39:07,0.0,AB21,L,35924360.0
12061,Approved,2019-02-22 10:15:02,0.0,AB21,L,35930115.0
12061,,,,,,
12061,InDelivery,2019-02-26 00:00:00,0.0,AB21,L,36238813.0
12061,,,,,,
12062,,,,,,
12062,NoteHotline,2019-01-31 14:07:14,1.0,AB36,J,34043247.0
12062,Letter,2019-02-04 00:00:00,1.0,AB36,J,34338013.0
12062,,,,,,
12062,,,,,,
12062,,,,,,
12062,Completed,2019-02-07 16:57:26,1.0,AB36,J,34658259.0
12063,Creation,2019-01-31 14:09:39,0.0,AB25,E,34043392.0
12063,NoteHotline,2019-01-31 16:43:02,0.0,AB25,E,34052595.0
12063,DeviceReceived,2019-02-01 10:24:56,0.0,AB25,E,34116309.0
12063,,,,,,
12063,StockEntry,2019-02-07 00:00:00,0.0,AB25,E,34597213.0
12063,InDelivery,2019-02-07 00:00:00,0.0,AB25,E,34597213.0
12063,,,,,,
12063,NoteWorkshop,2019-02-07 15:18:18,0.0,AB25,E,34652311.0
12064,Creation,2019-01-31 14:25:44,1.0,AB41,E,34044357.0
12064,,,,,,
12064,DeviceReceived,2019-02-04 13:41:51,1.0,AB41,E,34387324.0
12064,Letter,2019-02-09 00:00:00,1.0,AB41,E,34770013.0
12064,,,,,,
12064,,,,,,
12064,,,,,,
12064,,,,,,
12065,,,,,,
12065,,,,,,
12065,,,,,,
12065,,,,,,
12065,,,,,,
12065,,,,,,
12066,Creation,2018-02-13 15:56:06,0.0,AB40,E,3636979.0
12066,,,,,,
12066,,,,,,
12066,,,,,,
12066,,,,,,
12066,,,,,,
12066,,,,,,
12067,Creation,2019-01-31 14:46:52,0.0,AB52,L,34045625.0
12067,,,,,,
12067,Letter,2019-02-15 00:00:00,0.0,AB52,L,35288413.0
12067,,,,,,
12067,,,,,,
12067,,,,,,
12067,,,,,,
12067,Completed,2019-02-26 10:21:40,0.0,AB52,L,36276113.0
12068,Creation,2019-01-31 14:50:03,0.0,AB52,L,34045816.0
12068,,,,,,
12068,,,,,,
12068,Approved,2019-02-27 13:29:37,0.0,AB52,L,36373790.0
12068,,,,,,
12068,,,,,,
12068,Completed,2019-02-28 07:08:14,0.0,AB52,L,36437307.0
12069,,,,,,
12069,,,,,,
12069,,,,,,
12069,,,,,,
12069,Approved,2019-02-18 14:09:33,0.0,AB36,J,35598586.0
12069,,,,,,
12069,InDelivery,2019-02-19 00:00:00,0.0,AB36,J,35634013.0
12069,,,,,,
12070,Creation,2019-01-31 16:37:59,0.0,AB62,L,34052292.0
12070,,,,,,
12070,Approved,2019-01-31 16:39:53,0.0,AB62,L,34052406.0
12070,DeviceReceived,2019-02-02 15:30:13,0.0,AB62,L,34221026.0
12070,StatusRequest,2019-02-20 15:08:06,0.0,AB62,L,35774899.0
12070,InDelivery,2019-02-23 00:00:00,0.0,AB62,L,35979613.0
12070,,,,,,
12071,Creation,2019-01-31 09:06:00,0.0,AB59,L,34025173.0
12071,,,,,,
12071,StatusRequest,2019-02-11 11:53:27,0.0,AB59,L,34985620.0
12071,,,,,,
12071,,,,,,
12071,,,,,,
12071,,,,,,
12071,Completed,2019-02-26 11:08:38,0.0,AB59,L,36278931.0
12072,,,,,,
12072,,,,,,
12072,,,,,,
12072,,,,,,
12072,NoteWorkshop,2019-02-26 14:13:52,0.0,AB49,L,36290045.0
12072,Completed,2019-02-26 14:14:28,0.0,AB49,L,36290081.0
12073,,,,,,
12073,,,,,,
12073,,,,,,
12073,InDelivery,2019-03-01 00:00:00,0.0,AB49,L,36498013.0
12073,Completed,2019-03-01 13:26:37,0.0,AB49,L,36546410.0
12074,Creation,2019-01-31 10:47:32,0.0,AB44,J,34031265.0
12074,,,,,,
12074,,,,,,
12074,,,,,,
12074,,,,,,
12074,,,,,,
12074,,,,,,
12074,,,,,,
12074,,,,,,
12075,Creation,2019-01-31 12:44:03,1.0,AB47,G,34038256.0
12075,,,,,,
12075,Letter,2019-02-05 00:00:00,1.0,AB47,G,34424413.0
12075,,,,,,
12075,,,,,,
12075,,,,,,
12075,Completed,2019-02-05 14:28:00,1.0,AB47,G,34476493.0
12076,Creation,2018-02-13 08:32:15,1.0,AB45,E,3610348.0
12076,NoteHotline,2018-02-13 08:39:02,1.0,AB45,E,3610755.0
12076,DeviceReceived,2018-02-19 10:17:26,1.0,AB45,E,4135059.0
12076,InDelivery,2018-02-20 00:00:00,1.0,AB45,E,4184413.0
12076,NoteWorkshop,2018-02-20 13:09:16,1.0,AB45,E,4231769.0
12076,Completed,2018-02-20 13:19:09,1.0,AB45,E,4232362.0
12077,Creation,2019-01-31 13:53:14,0.0,AB49,L,34042407.0
12077,,,,,,
12077,Letter,2019-02-15 00:00:00,0.0,AB49,L,35288413.0
12077,StatusRequest,2019-02-21 08:24:11,0.0,AB49,L,35837064.0
12077,Transmission,2019-02-25 08:53:20,0.0,AB49,L,36184413.0
12077,Approved,2019-02-25 11:46:56,0.0,AB49,L,36194829.0
12077,,,,,,
12077,,,,,,
12077,,,,,,
12078,Creation,2019-01-31 14:30:32,0.0,AB52,L,34044645.0
12078,DeviceReceived,2019-02-25 11:07:39,0.0,AB52,L,36192472.0
12078,StatusRequest,2019-02-26 16:33:15,0.0,AB52,L,36298408.0
12078,Letter,2019-03-26 00:00:00,0.0,AB52,L,38658013.0
12078,InDelivery,2019-04-01 00:00:00,0.0,AB52,L,39176413.0
12078,,,,,,
12078,Completed,2019-04-01 11:46:19,0.0,AB52,L,39218792.0
12079,Creation,2019-01-31 14:31:49,0.0,AB61,L,34044722.0
12079,DeviceReceived,2019-02-09 07:33:25,0.0,AB61,L,34797218.0
12079,Letter,2019-02-28 00:00:00,0.0,AB61,L,36411613.0
12079,,,,,,
12079,InDelivery,2019-03-09 00:00:00,0.0,AB61,L,37189213.0
12079,NoteWorkshop,2019-03-09 09:22:29,0.0,AB61,L,37222962.0
12079,Completed,2019-03-09 09:26:10,0.0,AB61,L,37223183.0
12080,Creation,2019-01-31 14:37:53,0.0,AB52,L,34045086.0
12080,,,,,,
12080,Approved,2019-02-25 14:34:14,0.0,AB52,L,36204867.0
12080,NoteHotline,2019-02-25 14:34:25,0.0,AB52,L,36204878.0
12080,,,,,,
12080,,,,,,
12081,,,,,,
12081,DeviceReceived,2019-02-11 09:50:41,0.0,AB61,L,34978254.0
12081,StatusRequest,2019-02-21 14:14:13,0.0,AB61,L,35858066.0
12081,,,,,,
12081,Completed,2019-03-04 06:53:29,0.0,AB61,L,36782022.0
12082,,,,,,
12082,,,,,,
12082,DeviceReceived,2019-01-31 12:09:33,1.0,AB67,,34036186.0
12082,InDelivery,2019-02-04 00:00:00,1.0,AB67,,34338013.0
12082,,,,,,
12082,Completed,2019-02-04 10:28:40,1.0,AB67,,34375733.0
12082,,,,,,
12083,,,,,,
12083,,,,,,
12083,DeviceReceived,2019-01-31 15:29:59,0.0,AB61,,34048212.0
12083,NoteWorkshop,2019-01-31 15:33:34,0.0,AB61,,34048427.0
12083,,,,,,
12083,,,,,,
12083,,,,,,
12083,NoteHotline,2019-02-13 13:54:33,0.0,AB61,,35165686.0
12083,,,,,,
12083,,,,,,
12083,Completed,2019-02-14 07:17:44,0.0,AB61,,35228277.0
12084,,,,,,
12084,NoteHotline,2019-01-31 14:29:44,1.0,AB66,E,34044597.0
12084,,,,,,
12084,Letter,2019-02-15 00:00:00,1.0,AB66,E,35288413.0
12084,,,,,,
12084,,,,,,
12084,,,,,,
12084,NoteWorkshop,2019-02-15 15:33:25,1.0,AB66,E,35344418.0
12085,,,,,,
12085,DeviceReceived,2019-02-09 07:33:06,0.0,AB61,L,34797199.0
12085,,,,,,
12085,Letter,2019-02-28 00:00:00,0.0,AB61,L,36411613.0
12085,,,,,,
12085,Approved,2019-02-28 14:35:34,0.0,AB61,L,36464147.0
12085,NoteHotline,2019-02-28 14:35:43,0.0,AB61,L,36464156.0
12085,,,,,,
12085,,,,,,
12086,,,,,,
12086,NoteHotline,2019-01-31 10:04:07,0.0,AB34,E,34028660.0
12086,DeviceReceived,2019-02-04 11:42:54,0.0,AB34,E,34380187.0
12086,,,,,,
12086,StockEntry,2019-02-11 00:00:00,0.0,AB34,E,34942813.0
12086,,,,,,
12086,NoteWorkshop,2019-02-11 10:26:01,0.0,AB34,E,34980374.0
12086,,,,,,
12087,Creation,2019-01-31 10:56:12,0.0,AB52,L,34031785.0
12087,,,,,,
12087,,,,,,
12087,Transmission,2019-02-18 13:46:17,0.0,AB52,L,35597190.0
12087,,,,,,
12087,NoteHotline,2019-02-19 09:15:35,0.0,AB52,L,35667348.0
12087,InDelivery,2019-02-21 00:00:00,0.0,AB52,L,35806813.0
12087,Completed,2019-02-21 13:03:28,0.0,AB52,L,35853821.0
12088,,,,,,
12088,,,,,,
12088,,,,,,
12088,,,,,,
12088,Transmission,2019-03-04 09:17:27,0.0,AB52,L,36790660.0
12088,Approved,2019-03-04 09:49:13,0.0,AB52,L,36792566.0
12088,,,,,,
12088,,,,,,
12088,,,,,,
12089,Creation,2019-01-31 12:45:57,0.0,AB15,L,34038370.0
12089,,,,,,
12089,NoteWorkshop,2019-03-15 10:11:42,0.0,AB15,L,37744315.0
12089,,,,,,
12089,,,,,,
12090,,,,,,
12090,,,,,,
12090,,,,,,
12090,Transmission,2019-02-25 09:18:26,0.0,AB38,L,36185919.0
12090,Approved,2019-02-25 12:12:02,0.0,AB38,L,36196335.0
12090,NoteHotline,2019-02-25 12:12:29,0.0,AB38,L,36196362.0
12090,InDelivery,2019-03-01 00:00:00,0.0,AB38,L,36498013.0
12090,Completed,2019-03-01 15:18:11,0.0,AB38,L,36553104.0
12091,,,,,,
12091,DeviceReceived,2019-02-06 08:18:40,0.0,AB43,L,34540733.0
12091,Transmission,2019-03-04 11:38:51,0.0,AB43,L,36799144.0
12091,,,,,,
12091,,,,,,
12091,,,,,,
12091,Completed,2019-03-05 07:00:21,0.0,AB43,L,36868834.0
12092,Creation,2019-01-31 13:53:27,0.0,AB52,L,34042420.0
12092,,,,,,
12092,Letter,2019-02-27 00:00:00,0.0,AB52,L,36325213.0
12092,Transmission,2019-02-27 15:22:51,0.0,AB52,L,36380584.0
12092,Approved,2019-02-28 08:13:38,0.0,AB52,L,36441231.0
12092,NoteHotline,2019-02-28 08:13:47,0.0,AB52,L,36441240.0
12092,,,,,,
12092,,,,,,
12093,,,,,,
12093,,,,,,
12093,,,,,,
12093,,,,,,
12093,,,,,,
12093,Completed,2019-02-21 07:43:19,0.0,AB52,L,35834612.0
12094,Creation,2019-01-31 16:17:13,0.0,AB52,L,34051046.0
12094,NoteHotline,2019-01-31 16:22:31,0.0,AB52,L,34051364.0
12094,,,,,,
12094,,,,,,
12094,,,,,,
12094,InDelivery,2019-04-10 00:00:00,0.0,AB52,L,39954013.0
12094,,,,,,
12094,Completed,2019-04-10 12:53:46,0.0,AB52,L,40000439.0
12095,,,,,,
12095,,,,,,
12095,,,,,,
12095,,,,,,
12095,,,,,,
12095,,,,,,
12096,Creation,2019-01-31 13:14:04,1.0,AB41,I,34040057.0
12096,,,,,,
12096,DeviceReceived,2019-02-04 06:36:21,1.0,AB41,I,34361794.0
12096,,,,,,
12096,InDelivery,2019-02-05 00:00:00,1.0,AB41,I,34424413.0
12096,NoteWorkshop,2019-02-05 07:16:39,1.0,AB41,I,34450612.0
12096,,,,,,
12097,,,,,,
12097,NoteHotline,2019-01-31 13:58:03,0.0,AB48,E,34042696.0
12097,,,,,,
12097,,,,,,
12097,InDelivery,2019-02-26 00:00:00,0.0,AB48,E,36238813.0
12097,Completed,2019-02-26 09:07:24,0.0,AB48,E,36271657.0
12098,,,,,,
12098,,,,,,
12098,,,,,,
12098,,,,,,
12098,NoteHotline,2019-02-19 14:04:07,0.0,AB52,E,35684660.0
12098,StockEntry,2019-02-21 00:00:00,0.0,AB52,E,35806813.0
12098,,,,,,
12098,Completed,2019-02-21 11:36:13,0.0,AB52,E,35848586.0
12099,Creation,2019-01-31 14:04:22,0.0,AB65,J,34043075.0
12099,DeviceReceived,2019-02-06 09:53:43,0.0,AB65,J,34546436.0
12099,Letter,2019-02-07 00:00:00,0.0,AB65,J,34597213.0
12099,,,,,,
12099,Transmission,2019-02-11 16:46:50,0.0,AB65,J,35003223.0
12099,,,,,,
12099,,,,,,
12099,InDelivery,2019-02-13 00:00:00,0.0,AB65,J,35115613.0
12099,,,,,,
12100,,,,,,
12100,Approved,2019-01-31 14:10:12,0.0,AB61,L,34043425.0
12100,NoteHotline,2019-01-31 14:10:32,0.0,AB61,L,34043445.0
12100,DeviceReceived,2019-02-07 09:27:40,0.0,AB61,L,34631273.0
12100,InDelivery,2019-02-22 00:00:00,0.0,AB61,L,35893213.0
12100,NoteWorkshop,2019-02-22 11:22:54,0.0,AB61,L,35934187.0
12100,Completed,2019-02-22 14:08:02,0.0,AB61,L,35944095.0
12101,,,,,,
12101,,,,,,
12101,Letter,2019-03-06 00:00:00,0.0,AB21,L,36930013.0
12101,,,,,,
12101,,,,,,
12101,,,,,,
12101,InDelivery,2019-03-11 00:00:00,0.0,AB21,L,37362013.0
12101,,,,,,
12102,Creation,2019-01-31 14:38:03,1.0,AB49,E,34045096.0
12102,,,,,,
12102,,,,,,
12102,,,,,,
12102,NoteWorkshop,2019-02-01 12:34:05,1.0,AB49,E,34124058.0
12102,Completed,2019-02-05 14:04:17,1.0,AB49,E,34475070.0
12102,Approved,2019-02-12 16:12:23,1.0,AB49,E,35087556.0
12103,,,,,,
12103,NoteHotline,2019-01-31 15:33:50,1.0,AB41,I,34048443.0
12103,,,,,,
12103,Letter,2019-02-06 00:00:00,1.0,AB41,I,34510813.0
12103,InDelivery,2019-02-06 00:00:00,1.0,AB41,I,34510813.0
12103,,,,,,
12103,Completed,2019-02-06 07:13:33,1.0,AB41,I,34536826.0
12104,,,,,,
12104,DeviceReceived,2019-02-02 09:40:01,0.0,AB52,J,34200014.0
12104,Transmission,2019-02-12 08:09:59,0.0,AB52,J,35058612.0
12104,Approved,2019-02-12 08:42:17,0.0,AB52,J,35060550.0
12104,,,,,,
12104,NoteWorkshop,2019-02-13 13:54:58,0.0,AB52,J,35165711.0
12104,,,,,,
12104,,,,,,
12105,,,,,,
12105,NoteHotline,2018-01-04 13:09:18,1.0,AB8,E,170971.0
12105,Letter,2018-01-09 00:00:00,1.0,AB8,E,555613.0
12105,,,,,,
12105,,,,,,
12105,,,,,,
12105,,,,,,
12105,Completed,2018-01-12 11:37:29,1.0,AB8,E,856662.0
12106,,,,,,
12106,,,,,,
12106,,,,,,
12106,InDelivery,2018-03-05 00:00:00,0.0,AB20,E,5307613.0
12106,,,,,,
12106,,,,,,
12107,Creation,2019-01-31 16:40:10,1.0,AB62,E,34052423.0
12107,NoteHotline,2019-02-01 15:50:06,1.0,AB62,E,34135819.0
12107,,,,,,
12107,DeviceReceived,2019-03-27 14:05:56,1.0,AB62,E,38795169.0
12107,,,,,,
12107,,,,,,
12107,,,,,,
12107,,,,,,
12108,,,,,,
12108,Creation,2019-01-31 08:18:35,0.0,AB50,L,34022328.0
12108,DeviceReceived,2019-02-05 08:22:44,0.0,AB50,L,34454577.0
12108,,,,,,
12108,Transmission,2019-02-25 09:06:44,0.0,AB50,L,36185217.0
12108,,,,,,
12108,Completed,2019-02-27 07:25:56,0.0,AB50,L,36351969.0
12109,Creation,2019-01-31 13:01:33,1.0,AB46,J,34039306.0
12109,,,,,,
12109,,,,,,
12109,Letter,2019-02-04 00:00:00,1.0,AB46,J,34338013.0
12109,,,,,,
12109,NoteWorkshop,2019-02-07 17:43:04,1.0,AB46,J,34660997.0
12109,,,,,,
12110,,,,,,
12110,Approved,2019-01-31 16:12:34,0.0,AB20,L,34050767.0
12110,,,,,,
12110,Letter,2019-02-27 00:00:00,0.0,AB20,L,36325213.0
12110,,,,,,
12110,InDelivery,2019-03-01 00:00:00,0.0,AB20,L,36498013.0
12110,,,,,,
12111,,,,,,
12111,DeviceReceived,2019-02-05 08:37:15,0.0,AB61,L,34455448.0
12111,Letter,2019-02-23 00:00:00,0.0,AB61,L,35979613.0
12111,InDelivery,2019-02-28 00:00:00,0.0,AB61,L,36411613.0
12111,Completed,2019-02-28 08:05:51,0.0,AB61,L,36440764.0
12112,,,,,,
12112,DeviceReceived,2019-02-07 09:28:10,0.0,AB52,L,34631303.0
12112,Letter,2019-03-01 00:00:00,0.0,AB52,L,36498013.0
12112,,,,,,
12112,Approved,2019-03-01 12:29:38,0.0,AB52,L,36542991.0
12112,,,,,,
12112,,,,,,
12112,Completed,2019-03-06 07:23:23,0.0,AB52,L,36956616.0
12113,,,,,,
12113,DeviceReceived,2019-02-06 11:54:02,0.0,AB34,E,34553655.0
12113,Transmission,2019-03-04 08:38:02,0.0,AB34,E,36788295.0
12113,Approved,2019-03-15 15:36:25,0.0,AB34,E,37763798.0
12113,,,,,,
12113,StockEntry,2019-03-18 00:00:00,0.0,AB34,E,37966813.0
12113,InDelivery,2019-03-18 00:00:00,0.0,AB34,E,37966813.0
12113,NoteWorkshop,2019-03-18 10:57:13,0.0,AB34,E,38006246.0
12113,Completed,2019-03-18 11:31:00,0.0,AB34,E,38008273.0
12114,,,,,,
12114,,,,,,
12114,,,,,,
12114,,,,,,
12114,,,,,,
12114,,,,,,
12114,,,,,,
12115,,,,,,
12115,,,,,,
12115,,,,,,
12115,,,,,,
12115,StockEntry,2019-02-28 00:00:00,0.0,AB41,E,36411613.0
12115,InDelivery,2019-02-28 00:00:00,0.0,AB41,E,36411613.0
12115,,,,,,
12116,,,,,,
12116,,,,,,
12116,,,,,,
12116,Transmission,2018-02-26 10:45:17,0.0,AB39,L,4741530.0
12116,,,,,,
12116,,,,,,
12116,Completed,2018-03-05 11:44:56,0.0,AB39,L,5349909.0
12116,InDelivery,2018-03-07 00:00:00,0.0,AB39,L,5480413.0
12117,,,,,,
12117,,,,,,
12117,,,,,,
12117,,,,,,
12117,Transmission,2019-03-01 14:29:55,0.0,AB49,E,36550208.0
12117,InDelivery,2019-03-04 00:00:00,0.0,AB49,E,36757213.0
12117,,,,,,
12117,NoteHotline,2019-03-04 08:35:54,0.0,AB49,E,36788167.0
12117,,,,,,
12117,Completed,2019-03-04 09:30:07,0.0,AB49,E,36791420.0
12118,Creation,2019-02-01 10:22:42,0.0,AB63,E,34116175.0
12118,DeviceReceived,2019-02-06 12:52:57,0.0,AB63,E,34557190.0
12118,Letter,2019-02-12 00:00:00,0.0,AB63,E,35029213.0
12118,,,,,,
12118,,,,,,
12118,StatusRequest,2019-02-25 10:07:51,0.0,AB63,E,36188884.0
12118,NoteWorkshop,2019-02-25 12:32:39,0.0,AB63,E,36197572.0
12118,,,,,,
12119,,,,,,
12119,,,,,,
12119,,,,,,
12119,Letter,2019-03-08 00:00:00,0.0,AB8,E,37102813.0
12119,StockEntry,2019-03-08 00:00:00,0.0,AB8,E,37102813.0
12119,,,,,,
12119,NoteWorkshop,2019-03-08 09:08:37,0.0,AB8,E,37135730.0
12119,Completed,2019-03-08 10:13:15,0.0,AB8,E,37139608.0
12120,,,,,,
12120,,,,,,
12120,DeviceReceived,2019-02-05 11:20:51,1.0,AB63,J,34465264.0
12120,InDelivery,2019-02-06 00:00:00,1.0,AB63,J,34510813.0
12120,,,,,,
12120,,,,,,
12121,,,,,,
12121,,,,,,
12121,,,,,,
12121,,,,,,
12121,StockEntry,2019-02-26 00:00:00,0.0,AB49,E,36238813.0
12121,,,,,,
12121,NoteWorkshop,2019-02-26 07:10:10,0.0,AB49,E,36264623.0
12121,Completed,2019-02-26 09:57:32,0.0,AB49,E,36274665.0
12122,,,,,,
12122,,,,,,
12122,,,,,,
12122,,,,,,
12122,Letter,2019-03-01 00:00:00,0.0,AB62,E,36498013.0
12122,,,,,,
12122,Approved,2019-03-01 14:42:05,0.0,AB62,E,36550938.0
12122,NoteHotline,2019-03-01 14:42:11,0.0,AB62,E,36550944.0
12122,,,,,,
12122,,,,,,
12123,,,,,,
12123,DeviceReceived,2019-02-08 11:28:11,0.0,AB62,L,34724904.0
12123,,,,,,
12123,Transmission,2019-02-19 11:40:26,0.0,AB62,L,35676039.0
12123,,,,,,
12123,,,,,,
12123,,,,,,
12123,Completed,2019-02-26 15:49:03,0.0,AB62,L,36295756.0
12124,,,,,,
12124,NoteHotline,2019-02-08 14:36:04,1.0,AB8,E,34736177.0
12124,DeviceReceived,2019-02-11 12:56:44,1.0,AB8,E,34989417.0
12124,,,,,,
12124,,,,,,
12124,Completed,2019-02-13 11:41:30,1.0,AB8,E,35157703.0
12125,,,,,,
12125,NoteHotline,2018-02-13 10:23:20,0.0,AB20,E,3617013.0
12125,DeviceReceived,2018-02-15 12:26:40,0.0,AB20,E,3797213.0
12125,,,,,,
12125,InDelivery,2018-03-03 00:00:00,0.0,AB20,E,5134813.0
12125,Completed,2018-03-03 13:13:24,0.0,AB20,E,5182417.0
12126,,,,,,
12126,,,,,,
12126,,,,,,
12126,DeviceReceived,2019-02-11 15:17:55,1.0,AB52,E,34997888.0
12126,Transmission,2019-02-14 08:08:32,1.0,AB52,E,35231325.0
12126,,,,,,
12126,NoteHotline,2019-02-14 15:08:40,1.0,AB52,E,35256533.0
12126,StockEntry,2019-02-15 00:00:00,1.0,AB52,E,35288413.0
12126,,,,,,
12126,Completed,2019-02-15 11:18:39,1.0,AB52,E,35329132.0
12127,Creation,2019-02-01 13:04:41,0.0,AB62,L,34125894.0
12127,,,,,,
12127,,,,,,
12127,,,,,,
12127,InDelivery,2019-03-26 00:00:00,0.0,AB62,L,38658013.0
12127,Completed,2019-03-26 12:02:21,0.0,AB62,L,38701354.0
12128,,,,,,
12128,,,,,,
12128,,,,,,
12128,StockEntry,2019-02-28 00:00:00,0.0,AB8,E,36411613.0
12128,InDelivery,2019-02-28 00:00:00,0.0,AB8,E,36411613.0
12128,StatusRequest,2019-02-28 10:57:32,0.0,AB8,E,36451065.0
12128,,,,,,
12128,Completed,2019-02-28 14:36:29,0.0,AB8,E,36464202.0
12129,Creation,2019-02-01 13:54:34,0.0,AB52,L,34128887.0
12129,DeviceReceived,2019-02-13 07:43:46,0.0,AB52,L,35143439.0
12129,,,,,,
12129,NoteWorkshop,2019-03-08 09:51:31,0.0,AB52,L,37138304.0
12129,,,,,,
12129,,,,,,
12130,Creation,2019-02-01 14:15:33,0.0,AB20,J,34130146.0
12130,,,,,,
12130,,,,,,
12130,NoteWorkshop,2019-02-11 14:13:37,0.0,AB20,J,34994030.0
12130,,,,,,
12130,,,,,,
12130,Transmission,2019-02-19 10:24:47,0.0,AB20,J,35671500.0
12130,Completed,2019-02-19 12:48:53,0.0,AB20,J,35680146.0
12131,Creation,2019-02-01 15:27:47,0.0,AB8,E,34134480.0
12131,NoteHotline,2019-02-01 15:28:40,0.0,AB8,E,34134533.0
12131,,,,,,
12131,DeviceReceived,2019-02-11 14:53:16,0.0,AB8,E,34996409.0
12131,,,,,,
12131,,,,,,
12131,,,,,,
12132,Creation,2019-02-01 15:40:53,0.0,AB45,E,34135266.0
12132,,,,,,
12132,StockEntry,2019-02-21 00:00:00,0.0,AB45,E,35806813.0
12132,,,,,,
12132,NoteHotline,2019-02-25 08:07:29,0.0,AB45,E,36181662.0
12132,,,,,,
12132,,,,,,
12132,,,,,,
12133,,,,,,
12133,,,,,,
12133,Letter,2019-03-05 00:00:00,0.0,AB9,L,36843613.0
12133,InDelivery,2019-03-06 00:00:00,0.0,AB9,L,36930013.0
12133,,,,,,
12134,,,,,,
12134,NoteHotline,2018-02-13 10:29:15,0.0,AB53,E,3617368.0
12134,DeviceReceived,2018-02-19 08:36:11,0.0,AB53,E,4128984.0
12134,,,,,,
12134,InDelivery,2018-03-03 00:00:00,0.0,AB53,E,5134813.0
12134,Completed,2018-03-03 15:26:55,0.0,AB53,E,5190428.0
12135,Creation,2019-02-01 09:31:34,0.0,AB44,J,34113107.0
12135,DeviceReceived,2019-02-02 09:46:07,0.0,AB44,J,34200380.0
12135,,,,,,
12135,NoteWorkshop,2019-02-05 11:29:48,0.0,AB44,J,34465801.0
12135,,,,,,
12135,,,,,,
12135,,,,,,
12135,Approved,2019-02-12 08:50:50,0.0,AB44,J,35061063.0
12135,,,,,,
12136,,,,,,
12136,DeviceReceived,2019-02-02 09:47:28,0.0,AB20,J,34200461.0
12136,NoteWorkshop,2019-02-05 11:08:41,0.0,AB20,J,34464534.0
12136,Letter,2019-02-11 00:00:00,0.0,AB20,J,34942813.0
12136,Transmission,2019-02-11 13:21:49,0.0,AB20,J,34990922.0
12136,,,,,,
12136,Approved,2019-02-12 08:50:35,0.0,AB20,J,35061048.0
12136,,,,,,
12136,,,,,,
12137,,,,,,
12137,,,,,,
12137,,,,,,
12137,Letter,2019-02-12 00:00:00,0.0,AB45,E,35029213.0
12137,,,,,,
12137,,,,,,
12137,,,,,,
12137,Completed,2019-02-13 13:01:29,0.0,AB45,E,35162502.0
12138,Creation,2019-02-01 10:19:46,0.0,AB52,L,34115999.0
12138,DeviceReceived,2019-02-09 07:33:34,0.0,AB52,L,34797227.0
12138,,,,,,
12138,,,,,,
12138,NoteHotline,2019-02-19 11:26:24,0.0,AB52,L,35675197.0
12138,InDelivery,2019-03-04 00:00:00,0.0,AB52,L,36757213.0
12138,,,,,,
12139,,,,,,
12139,,,,,,
12139,,,,,,
12139,,,,,,
12139,StatusRequest,2019-02-19 13:04:35,0.0,AB8,E,35681088.0
12139,,,,,,
12139,,,,,,
12139,,,,,,
12140,Creation,2019-02-01 10:51:18,0.0,AB44,E,34117891.0
12140,DeviceReceived,2019-02-07 15:50:13,0.0,AB44,E,34654226.0
12140,InDelivery,2019-03-04 00:00:00,0.0,AB44,E,36757213.0
12140,Transmission,2019-03-04 08:45:50,0.0,AB44,E,36788763.0
12140,Approved,2019-03-04 13:44:23,0.0,AB44,E,36806676.0
12140,,,,,,
12140,,,,,,
12140,Completed,2019-03-05 08:34:04,0.0,AB44,E,36874457.0
12141,Creation,2019-02-01 11:46:51,0.0,AB59,E,34121224.0
12141,,,,,,
12141,,,,,,
12141,StockEntry,2019-02-18 00:00:00,0.0,AB59,E,35547613.0
12141,,,,,,
12141,,,,,,
12141,Approved,2019-02-18 11:57:38,0.0,AB59,E,35590671.0
12141,,,,,,
12141,,,,,,
12141,NoteWorkshop,2019-02-18 13:53:12,0.0,AB59,E,35597605.0
12142,,,,,,
12142,DeviceReceived,2019-02-05 15:21:03,0.0,AB62,E,34479676.0
12142,Letter,2019-02-08 00:00:00,0.0,AB62,E,34683613.0
12142,,,,,,
12142,Approved,2019-02-19 14:45:50,0.0,AB62,E,35687163.0
12142,NoteHotline,2019-02-19 14:45:58,0.0,AB62,E,35687171.0
12142,StockEntry,2019-02-22 00:00:00,0.0,AB62,E,35893213.0
12142,InDelivery,2019-02-22 00:00:00,0.0,AB62,E,35893213.0
12142,,,,,,
12142,,,,,,
12143,,,,,,
12143,DeviceReceived,2019-02-07 09:28:30,0.0,AB52,L,34631323.0
12143,,,,,,
12143,,,,,,
12143,Transmission,2019-02-27 15:21:16,0.0,AB52,L,36380489.0
12143,,,,,,
12143,,,,,,
